humanLabel,genderLabel,label
"Daniel E. Finn, Sr.",male,sheriff
Jarvis Andrew Lattin,male,sheriff
Aaron Burr Rollins,male,sheriff
Vanessa Mackey,female,sheriff
Antoinette Meyer,female,sheriff
"Marvin ""Red"" Burton",male,sheriff
Kittie Wells Bonner,female,sheriff
William Conley,male,sheriff
William Henry Byington,male,sheriff
John Walker,male,sheriff
"Edna ""Dolly"" Kyle",female,sheriff
Worlich Westwood,male,sheriff
Eugene Logan,male,sheriff
John B. Driver,male,sheriff
Benjamin Israel Hubbard,male,sheriff
Hance Hamilton,male,sheriff
Steven Seagal,male,sheriff
Duke Kahanamoku,male,sheriff
Henry Plummer,male,sheriff
Vincenzo Capone,male,sheriff
Pat Garrett,male,sheriff
James Traficant,male,sheriff
Tim Holden,male,sheriff
"George Gordon, 1st Marquess of Huntly",male,sheriff
H. L. Davis,male,sheriff
William J. Brady,male,sheriff
John Chivington,male,sheriff
Joe Arpaio,male,sheriff
Harley Orrin Staggers,male,sheriff
Leonard W. Hall,male,sheriff
Peter O'Reilly,male,sheriff
Richard Norton,male,sheriff
"Alexander Comyn, Earl of Buchan",male,sheriff
Evelyn Anthony,female,sheriff
Jean-Cléophas Blouin,male,sheriff
Robert de Meules,male,sheriff
"James Hamilton, 1st Earl of Abercorn",male,sheriff
"John Comyn, Earl of Buchan",male,sheriff
Johnny Behan,male,sheriff
"Richard FitzAlan, 10th Earl of Arundel",male,sheriff
Alexander McLeod,male,sheriff
"Alexander Stuart, 5th Earl of Moray",male,sheriff
Andrew Scott,male,sheriff
Anne K. Strasdauskas,female,sheriff
Augustine Chacon,male,sheriff
Carson Boren,male,sheriff
Cat Doucet,male,sheriff
Chalkley Beeson,male,sheriff
Charles Wesley Vursell,male,sheriff
Clarence Dupnik,male,sheriff
Cyneweard of Laughern,male,sheriff
Donald B. Smith,male,sheriff
Edward Griffin Hitchcock,male,sheriff
Edward J. Riegelmann,male,sheriff
Elijah V. White,male,sheriff
Elliot d'Evereaux Coleman,male,sheriff
"F.O. ""Potch"" Didier",male,sheriff
Francis West,male,sheriff
Gervase de Cornhill,male,sheriff
Glenn Reynolds,male,sheriff
Gospatric,male,sheriff
Green DeWitt,male,sheriff
Harold Ray Presley,male,sheriff
Harry C. Wheeler,male,sheriff
Henderson Jordan,male,sheriff
Henry P. Larrabee,male,sheriff
Henry de Cornhill,male,sheriff
Holt Coffey,male,sheriff
James D. Burns,male,sheriff
James D. Henry,male,sheriff
Jim Courtright,male,sheriff
John Baker,male,sheriff
John Bowman,male,sheriff
John Hicks Adams,male,sheriff
John Horton Slaughter,male,sheriff
John J. Kennedy,male,sheriff
John West III,male,sheriff
"John de Mowbray, 2nd Baron Mowbray",male,sheriff
John de Vesci,male,sheriff
Jordan Óge de Exeter,male,sheriff
Ken Mascara,male,sheriff
Kevin Beary,male,sheriff
Laurence Bruce,male,sheriff
Leander H. McNelly,male,sheriff
Lee Baca,male,sheriff
Louis Martin,male,sheriff
"Malcolm Fleming, Earl of Wigtown",male,sheriff
Margaret Q. Adams,female,sheriff
Mario Santos,male,sheriff
"Maurice de Moravia, Earl of Strathearn",male,sheriff
Michael Hennessey,male,sheriff
Mike Bouchard,male,sheriff
Murdoch Grant,male,sheriff
Oneal Moore,male,sheriff
Patrick Maclellan of Bombie,male,sheriff
Paul Dodd,male,sheriff
"Ralph Dacre, 1st Baron Dacre",male,sheriff
"Richard de Clare, Steward of Forest of Essex",male,sheriff
Robert A. Ficano,male,sheriff
Robert Ellyson,male,sheriff
"Robert de Ferrers, 5th Baron Ferrers of Chartley",male,sheriff
Sandra Hutchens,female,sheriff
Steve Long,male,sheriff
