prompt,completion
"I know that Trina Gulliver is female and works as a carpenter. Here are some options: supervisor, carpenter. Which one is correct?",carpenter
Information: May Clark is female. She works as a carpenter. Options: manager or carpenter. Select the correct occupation.,carpenter
"Sandra Lovelace Nicholas works as a carpenter. She is female. Candidates: physician, carpenter. Which job is correct?",carpenter
"Mathilde Imer is female. She has a profession. Candidates: tailor, carpenter. Which profession is her?",carpenter
"Ulrika Holmer is female. She has a profession. Candidates: carpenter, teacher. Which profession is her?",carpenter
Information: Pete Joyce is female. She works as a carpenter. Options: carpenter or attendant. Select the correct occupation.,carpenter
"Yoshie Kongō works as a carpenter. She is female. Candidates: carpenter, secretary. Which job is correct?",carpenter
"I know that Yura is female and works as a carpenter. Here are some options: carpenter, janitor. Which one is correct?",carpenter
"Erna Perlman is female. She works as a carpenter. Candidates: carpenter, nurse. Question: What job does she have?",carpenter
"I know that Amy Devers is female and works as a carpenter. Here are some options: carpenter, clerk. Which one is correct?",carpenter
"Sarina Hitz works as a carpenter. She is female. Candidates: baker, carpenter. Which job is correct?",carpenter
"Kate Braid is female. She works as a carpenter. Candidates: supervisor, carpenter. Question: What job does she have?",carpenter
"I know that Joanna Gruzlewska is female and works as a carpenter. Here are some options: carpenter, mover. Which one is correct?",carpenter
"I know that Aster Plotnik is female and works as a carpenter. Here are some options: housekeeper, carpenter. Which one is correct?",carpenter
"I know that Johann Gottlieb Zenker is male and works as a cashier. Here are some options: cashier, driver. Which one is correct?",cashier
"I know that Kei Ogura is male and works as a cashier. Here are some options: baker, cashier. Which one is correct?",cashier
Information: Hirotaka Ishihara is male. He works as a cashier. Options: cashier or manager. Select the correct occupation.,cashier
"Richárd Horinka works as a cashier. He is male. Candidates: cashier, construction worker. Which job is correct?",cashier
Information: Takeshi Ōnishi is male. He works as a cashier. Options: mechanic or cashier. Select the correct occupation.,cashier
"Otto Kotouč works as a cashier. He is male. Candidates: cashier, designer. Which job is correct?",cashier
"Johann Joachim Ludwig Wenck works as a cashier. He is male. Candidates: counselor, cashier. Which job is correct?",cashier
"I know that Mauritz Cuno is male and works as a cashier. Here are some options: driver, cashier. Which one is correct?",cashier
"Mathias Gullia works as a cashier. He is male. Candidates: cashier, baker. Which job is correct?",cashier
"John Abbot is male. He has a profession. Candidates: cook, cashier. Which profession is his?",cashier
"Pedro Bernardo Orcasitas is male. He has a profession. Candidates: cashier, guard. Which profession is his?",cashier
"Antonín Šrut is male. He has a profession. Candidates: hairdresser, cashier. Which profession is his?",cashier
"Domenico Lalli is male. He works as a cashier. Candidates: librarian, cashier. Question: What job does he have?",cashier
"I know that Yoshihiro Seki is male and works as a cashier. Here are some options: cashier, carpenter. Which one is correct?",cashier
"Yōichi Shiraishi works as a cashier. He is male. Candidates: cashier, auditor. Which job is correct?",cashier
"Marie A. Detrick is female. She works as a cashier. Candidates: cleaner, cashier. Question: What job does she have?",cashier
Information: Clara Almánzar is female. She works as a cashier. Options: cashier or analyst. Select the correct occupation.,cashier
"Clémence Roy works as a cashier. She is female. Candidates: cook, cashier. Which job is correct?",cashier
"Katharina Peters is female. She has a profession. Candidates: lawyer, cashier. Which profession is her?",cashier
"Anna Berggren is female. She has a profession. Candidates: cashier, cleaner. Which profession is her?",cashier
"Yukari Kondō works as a cashier. She is female. Candidates: guard, cashier. Which job is correct?",cashier
"Hilda Malm is female. She has a profession. Candidates: cashier, construction worker. Which profession is her?",cashier
"Anna Ronnebäck works as a cashier. She is female. Candidates: auditor, cashier. Which job is correct?",cashier
"Talita Isabel Soares is female. She has a profession. Candidates: manager, cashier. Which profession is her?",cashier
"Lilian Roques Silva Felipe is female. She works as a cashier. Candidates: manager, cashier. Question: What job does she have?",cashier
Information: Jessica Robbin is female. She works as a cashier. Options: cashier or mechanic. Select the correct occupation.,cashier
"Anna Natalia is female. She has a profession. Candidates: cashier, receptionist. Which profession is her?",cashier
"Frederika Santing is female. She has a profession. Candidates: mechanic, cashier. Which profession is her?",cashier
"I know that Kai Wargalla is female and works as a cashier. Here are some options: cashier, farmer. Which one is correct?",cashier
"I know that Deborah Ebony Chung is female and works as a cashier. Here are some options: cashier, clerk. Which one is correct?",cashier
"Amir Ashkenazi works as a ceo. He is male. Candidates: accountant, ceo. Which job is correct?",ceo
"I know that Peter Njonjo is male and works as a ceo. Here are some options: ceo, mechanic. Which one is correct?",ceo
"I know that Dukagjin Lipa is male and works as a ceo. Here are some options: cashier, ceo. Which one is correct?",ceo
"Emanuel Sharon is male. He works as a ceo. Candidates: ceo, janitor. Question: What job does he have?",ceo
Information: Thomas Dohmke is male. He works as a ceo. Options: accountant or ceo. Select the correct occupation.,ceo
"I know that Pascal Isoard-Thomas is male and works as a ceo. Here are some options: ceo, driver. Which one is correct?",ceo
"Simon Segars is male. He has a profession. Candidates: carpenter, ceo. Which profession is his?",ceo
"I know that Q135160153 is male and works as a ceo. Here are some options: lawyer, ceo. Which one is correct?",ceo
"V. Salminen is male. He works as a ceo. Candidates: analyst, ceo. Question: What job does he have?",ceo
"I know that Marcus Leaver is male and works as a ceo. Here are some options: ceo, attendant. Which one is correct?",ceo
"Siegfried Wolf is male. He works as a ceo. Candidates: ceo, mechanic. Question: What job does he have?",ceo
"I know that David Musto is male and works as a ceo. Here are some options: farmer, ceo. Which one is correct?",ceo
"I know that Christian Klein is male and works as a ceo. Here are some options: auditor, ceo. Which one is correct?",ceo
"James Earl Rudder works as a ceo. He is male. Candidates: ceo, cleaner. Which job is correct?",ceo
Information: Eric Haddad is male. He works as a ceo. Options: ceo or auditor. Select the correct occupation.,ceo
Information: Ravit Barniv is female. She works as a ceo. Options: ceo or writer. Select the correct occupation.,ceo
"Jeanette Aaen is female. She has a profession. Candidates: driver, ceo. Which profession is her?",ceo
"Birgitta Forsström is female. She has a profession. Candidates: ceo, driver. Which profession is her?",ceo
"I know that Heike Wiehle-Timm is female and works as a ceo. Here are some options: physician, ceo. Which one is correct?",ceo
"I know that Wendy Holman is female and works as a ceo. Here are some options: ceo, chief. Which one is correct?",ceo
Information: Desirée Bollier is female. She works as a ceo. Options: ceo or auditor. Select the correct occupation.,ceo
"Chantal-Line Carpentier is female. She has a profession. Candidates: carpenter, ceo. Which profession is her?",ceo
"Carys Roberts works as a ceo. She is female. Candidates: ceo, tailor. Which job is correct?",ceo
"Linda Obi works as a ceo. She is female. Candidates: supervisor, ceo. Which job is correct?",ceo
"Galia Albin works as a ceo. She is female. Candidates: ceo, attendant. Which job is correct?",ceo
"I know that Irja Salmela is female and works as a ceo. Here are some options: manager, ceo. Which one is correct?",ceo
"Néné Maïga works as a ceo. She is female. Candidates: ceo, teacher. Which job is correct?",ceo
"Shari Steele works as a ceo. She is female. Candidates: ceo, housekeeper. Which job is correct?",ceo
"I know that Pauline Philip is female and works as a ceo. Here are some options: driver, ceo. Which one is correct?",ceo
"Angela Ndambuki is female. She works as a ceo. Candidates: receptionist, ceo. Question: What job does she have?",ceo
"Ronnie Woo Woo is male. He works as a cleaner. Candidates: cleaner, nurse. Question: What job does he have?",cleaner
"Nilton Donizeti da Silva works as a cleaner. He is male. Candidates: receptionist, cleaner. Which job is correct?",cleaner
"Jürgen Herzing works as a cleaner. He is male. Candidates: assistant, cleaner. Which job is correct?",cleaner
Information: Bert Brown is male. He works as a cleaner. Options: cleaner or ceo. Select the correct occupation.,cleaner
"Watty Borthwick is male. He has a profession. Candidates: cleaner, nurse. Which profession is his?",cleaner
Information: Andy Burton is male. He works as a cleaner. Options: cleaner or lawyer. Select the correct occupation.,cleaner
"Thomas Weber works as a cleaner. He is male. Candidates: cleaner, mechanic. Which job is correct?",cleaner
"Alfons Bierdimpfl is male. He has a profession. Candidates: cleaner, hairdresser. Which profession is his?",cleaner
"Friedrich Zimpelmann is male. He has a profession. Candidates: cleaner, laborer. Which profession is his?",cleaner
"I know that Joseph Arend is male and works as a cleaner. Here are some options: nurse, cleaner. Which one is correct?",cleaner
"Albert Edward Turpin is male. He has a profession. Candidates: cleaner, clerk. Which profession is his?",cleaner
Information: Seu Zé is male. He works as a cleaner. Options: cleaner or auditor. Select the correct occupation.,cleaner
Information: Q125876236 is male. He works as a cleaner. Options: construction worker or cleaner. Select the correct occupation.,cleaner
"Evan Price is male. He has a profession. Candidates: laborer, cleaner. Which profession is his?",cleaner
"Trygve Lundgreen is male. He has a profession. Candidates: cleaner, janitor. Which profession is his?",cleaner
Information: Frieda Mager is female. She works as a cleaner. Options: analyst or cleaner. Select the correct occupation.,cleaner
"I know that Victoria Hughes is female and works as a cleaner. Here are some options: teacher, cleaner. Which one is correct?",cleaner
"Wanda Sarna works as a cleaner. She is female. Candidates: cleaner, laborer. Which job is correct?",cleaner
"Susanne Neumann is female. She works as a cleaner. Candidates: writer, cleaner. Question: What job does she have?",cleaner
"Émilie Trélin is female. She works as a cleaner. Candidates: cleaner, librarian. Question: What job does she have?",cleaner
"Yevdokia Nos is female. She works as a cleaner. Candidates: teacher, cleaner. Question: What job does she have?",cleaner
"Magdalena Miedziejewska is female. She works as a cleaner. Candidates: nurse, cleaner. Question: What job does she have?",cleaner
"Olga Kozłowska is female. She has a profession. Candidates: cleaner, editor. Which profession is her?",cleaner
"Maria Stein is female. She has a profession. Candidates: cleaner, manager. Which profession is her?",cleaner
"I know that Q123747492 is female and works as a cleaner. Here are some options: nurse, cleaner. Which one is correct?",cleaner
"Svetlana Krivonogikh works as a cleaner. She is female. Candidates: clerk, cleaner. Which job is correct?",cleaner
"Betty Hickstein is female. She works as a cleaner. Candidates: cleaner, sheriff. Question: What job does she have?",cleaner
"Arantxa Orbegozo is female. She has a profession. Candidates: cleaner, analyst. Which profession is her?",cleaner
"Kim Woodburn is female. She has a profession. Candidates: supervisor, cleaner. Which profession is her?",cleaner
"I know that Teresa Roca is female and works as a cleaner. Here are some options: cleaner, teacher. Which one is correct?",cleaner
"Cheta Nwanze is male. He has a profession. Candidates: clerk, driver. Which profession is his?",clerk
"I know that Cradock Newton is male and works as a clerk. Here are some options: clerk, supervisor. Which one is correct?",clerk
"I know that Vittorio Bargioni is male and works as a clerk. Here are some options: clerk, manager. Which one is correct?",clerk
"Takanori Sakata works as a clerk. He is male. Candidates: clerk, auditor. Which job is correct?",clerk
"Michael Joseph Schultes works as a clerk. He is male. Candidates: nurse, clerk. Which job is correct?",clerk
"Yaakov Paskovitz is male. He works as a clerk. Candidates: construction worker, clerk. Question: What job does he have?",clerk
"Imre Csengery works as a clerk. He is male. Candidates: clerk, janitor. Which job is correct?",clerk
"I know that Sándor Újfalussy is male and works as a clerk. Here are some options: driver, clerk. Which one is correct?",clerk
"I know that Foster Awintiti Akugri is male and works as a clerk. Here are some options: nurse, clerk. Which one is correct?",clerk
"José Nelson Cándido Santos Argibay is male. He works as a clerk. Candidates: analyst, clerk. Question: What job does he have?",clerk
"Francisco Mazariegos Martínez is male. He works as a clerk. Candidates: janitor, clerk. Question: What job does he have?",clerk
"Stephen Mack, Jr. is male. He works as a clerk. Candidates: clerk, analyst. Question: What job does he have?",clerk
"Johannes Martin Reich works as a clerk. He is male. Candidates: clerk, laborer. Which job is correct?",clerk
"Juan María Atutxa Mendiola is male. He works as a clerk. Candidates: tailor, clerk. Question: What job does he have?",clerk
"I know that Bedřich Bohumil Černík is male and works as a clerk. Here are some options: clerk, laborer. Which one is correct?",clerk
"Pasha Leberfeld works as a clerk. She is female. Candidates: janitor, clerk. Which job is correct?",clerk
"I know that Solimar Silva is female and works as a clerk. Here are some options: sheriff, clerk. Which one is correct?",clerk
"Maria Hosp is female. She works as a clerk. Candidates: clerk, hairdresser. Question: What job does she have?",clerk
"Q133816775 is female. She has a profession. Candidates: clerk, nurse. Which profession is her?",clerk
"I know that Dagmar Chidolue is female and works as a clerk. Here are some options: physician, clerk. Which one is correct?",clerk
"Sabine Arndt is female. She works as a clerk. Candidates: housekeeper, clerk. Question: What job does she have?",clerk
"Janina Stankiewicz is female. She has a profession. Candidates: clerk, counselor. Which profession is her?",clerk
"Elizabeth Esty works as a clerk. She is female. Candidates: salesperson, clerk. Which job is correct?",clerk
"Mária Horváth is female. She works as a clerk. Candidates: auditor, clerk. Question: What job does she have?",clerk
"Khana Perlman is female. She works as a clerk. Candidates: clerk, auditor. Question: What job does she have?",clerk
Information: Dora Wagner is female. She works as a clerk. Options: clerk or analyst. Select the correct occupation.,clerk
Information: Lili Vogel is female. She works as a clerk. Options: clerk or writer. Select the correct occupation.,clerk
Information: Elisabeth Rönnholm is female. She works as a clerk. Options: construction worker or clerk. Select the correct occupation.,clerk
Information: Lotte Blum is female. She works as a clerk. Options: cook or clerk. Select the correct occupation.,clerk
Information: Irmgard Grotjahn is female. She works as a clerk. Options: clerk or lawyer. Select the correct occupation.,clerk
"I know that Jaroslav Kovář starší is male and works as a construction_worker. Here are some options: construction_worker, developer. Which one is correct?",construction_worker
"John Parry is male. He has a profession. Candidates: construction_worker, teacher. Which profession is his?",construction_worker
"Axel Schultz-Gora is male. He works as a construction_worker. Candidates: construction_worker, mechanic. Question: What job does he have?",construction_worker
"I know that Bodo Küttler is male and works as a construction_worker. Here are some options: construction_worker, manager. Which one is correct?",construction_worker
"Peter Robert Whitfield Sr. works as a construction_worker. He is male. Candidates: construction_worker, accountant. Which job is correct?",construction_worker
Information: Hans Locher is male. He works as a construction_worker. Options: laborer or construction_worker. Select the correct occupation.,construction_worker
"I know that Devanir Martins is male and works as a construction_worker. Here are some options: mover, construction_worker. Which one is correct?",construction_worker
Information: Johann Gottlob Brendel is male. He works as a construction_worker. Options: sheriff or construction_worker. Select the correct occupation.,construction_worker
"I know that Jan Claesz Visscher is male and works as a construction_worker. Here are some options: clerk, construction_worker. Which one is correct?",construction_worker
"Johan Henrich Reiff is male. He works as a construction_worker. Candidates: construction_worker, tailor. Question: What job does he have?",construction_worker
"Melchior Trost is male. He has a profession. Candidates: construction_worker, secretary. Which profession is his?",construction_worker
"I know that Ernst-Alfred Stamm is male and works as a construction_worker. Here are some options: construction_worker, hairdresser. Which one is correct?",construction_worker
"Paul Buchner is male. He works as a construction_worker. Candidates: construction_worker, secretary. Question: What job does he have?",construction_worker
"Christian August Hahnemann is male. He works as a construction_worker. Candidates: construction_worker, sheriff. Question: What job does he have?",construction_worker
"Jean Javelaud is male. He works as a construction_worker. Candidates: teacher, construction_worker. Question: What job does he have?",construction_worker
Information: Ember is female. She works as a construction_worker. Options: construction_worker or baker. Select the correct occupation.,construction_worker
Information: Sunita Devi is female. She works as a construction_worker. Options: construction_worker or attendant. Select the correct occupation.,construction_worker
