prompt,completion
Information: Rainer Karl Litz is male. He works as a assistant. Options: assistant or guard. Select the correct occupation.,assistant
"Maurits Gerard De Keyzer is male. He has a profession. Candidates: assistant, receptionist. Which profession is his?",assistant
"I know that Ludwig is male and works as a assistant. Here are some options: developer, assistant. Which one is correct?",assistant
Information: Zuzana Rebcová is female. She works as a assistant. Options: cleaner or assistant. Select the correct occupation.,assistant
Information: Maria Cristina Leal de Carvalho Viegas is female. She works as a assistant. Options: salesperson or assistant. Select the correct occupation.,assistant
Information: Adar Abdulkadir is female. She works as a assistant. Options: assistant or receptionist. Select the correct occupation.,assistant
"Jeanie Walker works as a assistant. She is female. Candidates: assistant, baker. Which job is correct?",assistant
"Cecilia Gallik Kennedy is female. She has a profession. Candidates: assistant, writer. Which profession is her?",assistant
"Louisa Irwin works as a assistant. She is female. Candidates: lawyer, assistant. Which job is correct?",assistant
"Harriett Eliza MacKinlay is female. She works as a assistant. Candidates: assistant, cashier. Question: What job does she have?",assistant
"Zdeňka Chytilová is female. She has a profession. Candidates: janitor, assistant. Which profession is her?",assistant
"Cristiane Denise Modolo Siqueira works as a assistant. She is female. Candidates: assistant, mechanic. Which job is correct?",assistant
"Paulette Ackermann is female. She has a profession. Candidates: cook, assistant. Which profession is her?",assistant
"Mary McKay Scott is female. She works as a assistant. Candidates: supervisor, assistant. Question: What job does she have?",assistant
"Adéla Dostálová is female. She works as a assistant. Candidates: janitor, assistant. Question: What job does she have?",assistant
"Lucie Cejpek Blaštíková is female. She works as a assistant. Candidates: ceo, assistant. Question: What job does she have?",assistant
"Dawn Black is female. She works as a assistant. Candidates: ceo, assistant. Question: What job does she have?",assistant
Information: Hansi Pollack is female. She works as a assistant. Options: assistant or chief. Select the correct occupation.,assistant
"I know that Maria Palester is female and works as a assistant. Here are some options: assistant, farmer. Which one is correct?",assistant
"Tirana Hassan is female. She works as a assistant. Candidates: assistant, nurse. Question: What job does she have?",assistant
"Q131599152 is female. She works as a assistant. Candidates: mover, assistant. Question: What job does she have?",assistant
"Marie-France Lalonde is female. She has a profession. Candidates: librarian, assistant. Which profession is her?",assistant
"Lucia Kramárová works as a assistant. She is female. Candidates: assistant, writer. Which job is correct?",assistant
"Radha Bahin Bhatt is female. She has a profession. Candidates: assistant, driver. Which profession is her?",assistant
"Zehra Ali Yavar Jung works as a assistant. She is female. Candidates: assistant, ceo. Which job is correct?",assistant
"Jana Hanzlíková is female. She has a profession. Candidates: assistant, receptionist. Which profession is her?",assistant
"Anna Hlavatá-Pokorná is female. She works as a assistant. Candidates: mechanic, assistant. Question: What job does she have?",assistant
"Adrian Vaughan works as a attendant. He is male. Candidates: attendant, supervisor. Which job is correct?",attendant
Information: Bobby Calder is male. He works as a attendant. Options: attendant or mover. Select the correct occupation.,attendant
"Sidnei Teixeira Barbosa is male. He has a profession. Candidates: attendant, accountant. Which profession is his?",attendant
"I know that George Pryer is male and works as a attendant. Here are some options: salesperson, attendant. Which one is correct?",attendant
"Harry Britten works as a attendant. He is male. Candidates: assistant, attendant. Which job is correct?",attendant
Information: Francisco Paiva Das Neves is male. He works as a attendant. Options: attendant or mover. Select the correct occupation.,attendant
Information: Herbert G. Herring is male. He works as a attendant. Options: guard or attendant. Select the correct occupation.,attendant
"Gajraj Mishra is male. He works as a attendant. Candidates: librarian, attendant. Question: What job does he have?",attendant
"Claudinei Fiaz is male. He has a profession. Candidates: attendant, analyst. Which profession is his?",attendant
"Miroslav Miky Marusjak is male. He has a profession. Candidates: cleaner, attendant. Which profession is his?",attendant
"I know that Klaus Abshagen is male and works as a attendant. Here are some options: attendant, receptionist. Which one is correct?",attendant
"I know that Paulo Eduardo Andrade Ortiz is male and works as a attendant. Here are some options: secretary, attendant. Which one is correct?",attendant
"Grégoire Henner is male. He has a profession. Candidates: carpenter, attendant. Which profession is his?",attendant
"Aecio Darli de Jesus Leite works as a attendant. He is male. Candidates: attendant, writer. Which job is correct?",attendant
"Charles Sargeant is male. He works as a attendant. Candidates: attendant, farmer. Question: What job does he have?",attendant
"Luis Carlos Fernandes da Cruz is male. He has a profession. Candidates: attendant, farmer. Which profession is his?",attendant
Information: Antonie Formanová is female. She works as a attendant. Options: attendant or secretary. Select the correct occupation.,attendant
"I know that Monica Coghlan is female and works as a attendant. Here are some options: accountant, attendant. Which one is correct?",attendant
"Andreas Staribacher is male. He has a profession. Candidates: librarian, auditor. Which profession is his?",auditor
Information: Werner Conrad is male. He works as a auditor. Options: auditor or librarian. Select the correct occupation.,auditor
"I know that Bjarke Vodder Nielsen is male and works as a auditor. Here are some options: auditor, supervisor. Which one is correct?",auditor
Information: Carsten Ernst is male. He works as a auditor. Options: clerk or auditor. Select the correct occupation.,auditor
Information: Filip Tammelin is male. He works as a auditor. Options: physician or auditor. Select the correct occupation.,auditor
"I know that Ulrich Zürn is male and works as a auditor. Here are some options: auditor, mechanic. Which one is correct?",auditor
"Michel Côté is male. He has a profession. Candidates: auditor, guard. Which profession is his?",auditor
"Ola Gustav Nordgaard is male. He has a profession. Candidates: janitor, auditor. Which profession is his?",auditor
"Jacques Singer works as a auditor. He is male. Candidates: auditor, writer. Which job is correct?",auditor
Information: Randy Weeks is male. He works as a auditor. Options: attendant or auditor. Select the correct occupation.,auditor
"Roman Pekala is male. He has a profession. Candidates: clerk, auditor. Which profession is his?",auditor
Information: James Van Leuven Mensah is male. He works as a auditor. Options: auditor or laborer. Select the correct occupation.,auditor
Information: Ján Lalka is male. He works as a auditor. Options: counselor or auditor. Select the correct occupation.,auditor
"Alexander Hemmelrath works as a auditor. He is male. Candidates: auditor, chief. Which job is correct?",auditor
Information: Kai C. Andrejewski is male. He works as a auditor. Options: auditor or mechanic. Select the correct occupation.,auditor
"Karl Eicke is male. He has a profession. Candidates: laborer, auditor. Which profession is his?",auditor
Information: Q135278328 is male. He works as a auditor. Options: mover or auditor. Select the correct occupation.,auditor
"Renivaldo Alves do Nascimento is male. He works as a auditor. Candidates: mover, auditor. Question: What job does he have?",auditor
"Jan-Baptist De Feyter works as a auditor. He is male. Candidates: auditor, mechanic. Which job is correct?",auditor
"Q111738925 is male. He works as a auditor. Candidates: sheriff, auditor. Question: What job does he have?",auditor
"I know that Claude Bez is male and works as a auditor. Here are some options: auditor, teacher. Which one is correct?",auditor
"Q120610386 is male. He has a profession. Candidates: auditor, ceo. Which profession is his?",auditor
Information: Joseph Vergnet is male. He works as a auditor. Options: laborer or auditor. Select the correct occupation.,auditor
"K.A.J. Bierlaagh is male. He has a profession. Candidates: auditor, manager. Which profession is his?",auditor
"I know that Lourenço Vicente is male and works as a auditor. Here are some options: auditor, salesperson. Which one is correct?",auditor
"Ramón Montes Barreto works as a auditor. He is male. Candidates: auditor, attendant. Which job is correct?",auditor
"I know that Diego Sanavio is male and works as a auditor. Here are some options: counselor, auditor. Which one is correct?",auditor
"Andrinof Chaniago works as a auditor. He is male. Candidates: auditor, writer. Which job is correct?",auditor
"Hans-Joachim Priester is male. He has a profession. Candidates: attendant, auditor. Which profession is his?",auditor
"Antonio Turci works as a auditor. He is male. Candidates: developer, auditor. Which job is correct?",auditor
Information: Tokuji Takeuchi is male. He works as a auditor. Options: guard or auditor. Select the correct occupation.,auditor
"Erland Steenberg is male. He has a profession. Candidates: auditor, chief. Which profession is his?",auditor
"Rüdiger Loitz works as a auditor. He is male. Candidates: auditor, developer. Which job is correct?",auditor
"Josephine Maltby is female. She works as a auditor. Candidates: analyst, auditor. Question: What job does she have?",auditor
Information: Joy Phumaphi is female. She works as a auditor. Options: cleaner or auditor. Select the correct occupation.,auditor
"I know that Bergljot Brennvik is female and works as a auditor. Here are some options: counselor, auditor. Which one is correct?",auditor
"Melanie Krause is female. She has a profession. Candidates: auditor, analyst. Which profession is her?",auditor
"Eva Kolstad works as a auditor. She is female. Candidates: mechanic, auditor. Which job is correct?",auditor
"Marie Chantal Zaninka works as a auditor. She is female. Candidates: cook, auditor. Which job is correct?",auditor
"Rebecca Mtekateka is female. She works as a auditor. Candidates: auditor, teacher. Question: What job does she have?",auditor
Information: Martin Coupaye is male. He works as a baker. Options: mover or baker. Select the correct occupation.,baker
"Llorenç Birba i Cordomí is male. He has a profession. Candidates: receptionist, baker. Which profession is his?",baker
"Viateur Éthier works as a baker. He is male. Candidates: baker, housekeeper. Which job is correct?",baker
"Rahul Mandal is male. He works as a baker. Candidates: chief, baker. Question: What job does he have?",baker
"Frank Klosterman works as a baker. He is male. Candidates: baker, lawyer. Which job is correct?",baker
"Friedrich Hubert Esser is male. He has a profession. Candidates: baker, developer. Which profession is his?",baker
"Rasmus Hansen works as a baker. He is male. Candidates: accountant, baker. Which job is correct?",baker
"Hans-Artur Bauckhage works as a baker. He is male. Candidates: baker, sheriff. Which job is correct?",baker
"Friedrich Wilhelm Eikmeier works as a baker. He is male. Candidates: construction worker, baker. Which job is correct?",baker
Information: Jean-Pierre Crouzet is male. He works as a baker. Options: developer or baker. Select the correct occupation.,baker
Information: Jan Noworolski is male. He works as a baker. Options: farmer or baker. Select the correct occupation.,baker
"Alphonse-Edgar Guillemette works as a baker. He is male. Candidates: mover, baker. Which job is correct?",baker
"Bruno Feldeisen is male. He has a profession. Candidates: janitor, baker. Which profession is his?",baker
"Claude Hodel is male. He has a profession. Candidates: analyst, baker. Which profession is his?",baker
"Ferdinand Heinrich Paur is male. He works as a baker. Candidates: janitor, baker. Question: What job does he have?",baker
"Pierre Lacam is male. He has a profession. Candidates: baker, mechanic. Which profession is his?",baker
"Heinrich Goltermann is male. He works as a baker. Candidates: mover, baker. Question: What job does he have?",baker
"Colin Pitchfork is male. He has a profession. Candidates: baker, sheriff. Which profession is his?",baker
"Remigio Venturoli is male. He has a profession. Candidates: writer, baker. Which profession is his?",baker
"Johannes Steinbeis is male. He has a profession. Candidates: construction worker, baker. Which profession is his?",baker
"I know that Katsuhiko Kawata is male and works as a baker. Here are some options: clerk, baker. Which one is correct?",baker
Information: Mehmet Erol is male. He works as a baker. Options: baker or chief. Select the correct occupation.,baker
"Fishel Proshonovski is male. He has a profession. Candidates: writer, baker. Which profession is his?",baker
"Martin Philip works as a baker. He is male. Candidates: baker, construction worker. Which job is correct?",baker
"Pedro Mardones Paredes is male. He has a profession. Candidates: janitor, baker. Which profession is his?",baker
"Johann Schnittker is male. He works as a baker. Candidates: baker, editor. Question: What job does he have?",baker
"Piet Miedema is male. He works as a baker. Candidates: baker, sheriff. Question: What job does he have?",baker
"Fritz Scholtis is male. He works as a baker. Candidates: baker, sheriff. Question: What job does he have?",baker
"Albert Sardain is male. He has a profession. Candidates: baker, supervisor. Which profession is his?",baker
"Petrus Oud is male. He has a profession. Candidates: secretary, baker. Which profession is his?",baker
"John Harrison is male. He has a profession. Candidates: baker, cashier. Which profession is his?",baker
"Heinrich Plate is male. He works as a baker. Candidates: baker, mechanic. Question: What job does he have?",baker
"I know that Alfred Krüger is male and works as a baker. Here are some options: construction worker, baker. Which one is correct?",baker
"I know that Michele Berino is male and works as a baker. Here are some options: laborer, baker. Which one is correct?",baker
"Maria Anna Zauner is female. She works as a baker. Candidates: baker, physician. Question: What job does she have?",baker
"Melissa Chou works as a baker. She is female. Candidates: baker, secretary. Which job is correct?",baker
Information: Belinda Leong is female. She works as a baker. Options: baker or librarian. Select the correct occupation.,baker
Information: Marithé de Alvarado is female. She works as a baker. Options: baker or developer. Select the correct occupation.,baker
"Noa Cochva is female. She works as a baker. Candidates: baker, editor. Question: What job does she have?",baker
"I know that Ibrahim Aicha Karimoune is female and works as a baker. Here are some options: assistant, baker. Which one is correct?",baker
"Paul Manauthon is male. He has a profession. Candidates: cashier, carpenter. Which profession is his?",carpenter
"Willm Rolf Meyer works as a carpenter. He is male. Candidates: carpenter, supervisor. Which job is correct?",carpenter
"I know that Christian David is male and works as a carpenter. Here are some options: teacher, carpenter. Which one is correct?",carpenter
"John Morgan Jones works as a carpenter. He is male. Candidates: carpenter, laborer. Which job is correct?",carpenter
"I know that David Grinbaum is male and works as a carpenter. Here are some options: clerk, carpenter. Which one is correct?",carpenter
"Simon Mee is male. He works as a carpenter. Candidates: hairdresser, carpenter. Question: What job does he have?",carpenter
"August Kapell works as a carpenter. He is male. Candidates: mechanic, carpenter. Which job is correct?",carpenter
"Q23943541 is male. He has a profession. Candidates: receptionist, carpenter. Which profession is his?",carpenter
"Leopold Kaufmann is male. He works as a carpenter. Candidates: carpenter, farmer. Question: What job does he have?",carpenter
"Johann Georg Hasler is male. He works as a carpenter. Candidates: clerk, carpenter. Question: What job does he have?",carpenter
"I know that Gerardo Rodríguez Fernández is male and works as a carpenter. Here are some options: carpenter, cashier. Which one is correct?",carpenter
"Jörg Spatzier is male. He has a profession. Candidates: carpenter, guard. Which profession is his?",carpenter
"Hone Taiapa is male. He has a profession. Candidates: carpenter, assistant. Which profession is his?",carpenter
Information: Julius Feldstein is male. He works as a carpenter. Options: driver or carpenter. Select the correct occupation.,carpenter
"Pieter Noorwits works as a carpenter. He is male. Candidates: carpenter, manager. Which job is correct?",carpenter
"I know that Hugorinus Kijne is male and works as a carpenter. Here are some options: carpenter, auditor. Which one is correct?",carpenter
"Modesto Freire Fernández is male. He works as a carpenter. Candidates: receptionist, carpenter. Question: What job does he have?",carpenter
"August Schachtebeck works as a carpenter. He is male. Candidates: cleaner, carpenter. Which job is correct?",carpenter
"Ron Weighell is male. He works as a carpenter. Candidates: carpenter, janitor. Question: What job does he have?",carpenter
"Alvin T. Smith is male. He has a profession. Candidates: carpenter, analyst. Which profession is his?",carpenter
"Raoul De Meyere is male. He works as a carpenter. Candidates: carpenter, secretary. Question: What job does he have?",carpenter
Information: Q135983053 is male. He works as a carpenter. Options: carpenter or cook. Select the correct occupation.,carpenter
"I know that Rene Vogn is male and works as a carpenter. Here are some options: carpenter, tailor. Which one is correct?",carpenter
"Horst Graff is male. He has a profession. Candidates: carpenter, designer. Which profession is his?",carpenter
"I know that A.H.M. Scholtz is male and works as a carpenter. Here are some options: carpenter, accountant. Which one is correct?",carpenter
Information: Emil Grunbaum is male. He works as a carpenter. Options: carpenter or mechanic. Select the correct occupation.,carpenter
Information: František Jiřík is male. He works as a carpenter. Options: driver or carpenter. Select the correct occupation.,carpenter
Information: Nizar Banat is male. He works as a carpenter. Options: carpenter or assistant. Select the correct occupation.,carpenter
"Gerardus Cornelis Marinus Wiesman is male. He works as a carpenter. Candidates: carpenter, receptionist. Question: What job does he have?",carpenter
"Bennyhinn Nji is male. He has a profession. Candidates: assistant, carpenter. Which profession is his?",carpenter
"Simonie Michael works as a carpenter. He is male. Candidates: carpenter, baker. Which job is correct?",carpenter
"I know that Frans De Vlieger is male and works as a carpenter. Here are some options: carpenter, librarian. Which one is correct?",carpenter
"Hein Bretschneider is male. He has a profession. Candidates: editor, carpenter. Which profession is his?",carpenter
"Fred Lindley works as a carpenter. He is male. Candidates: mechanic, carpenter. Which job is correct?",carpenter
"I know that Robert Richards is male and works as a carpenter. Here are some options: carpenter, guard. Which one is correct?",carpenter
Information: Daniel Köhne is male. He works as a carpenter. Options: developer or carpenter. Select the correct occupation.,carpenter
"Ronnie Biggs is male. He has a profession. Candidates: housekeeper, carpenter. Which profession is his?",carpenter
"Daniel Shalem is male. He has a profession. Candidates: carpenter, hairdresser. Which profession is his?",carpenter
"Hartwig Eickhoff works as a carpenter. He is male. Candidates: ceo, carpenter. Which job is correct?",carpenter
"I know that Khana Feinbukh is female and works as a carpenter. Here are some options: mechanic, carpenter. Which one is correct?",carpenter
"Johann Gottlieb Zenker works as a cashier. He is male. Candidates: mover, cashier. Which job is correct?",cashier
"Kei Ogura is male. He works as a cashier. Candidates: cashier, designer. Question: What job does he have?",cashier
Information: Hirotaka Ishihara is male. He works as a cashier. Options: clerk or cashier. Select the correct occupation.,cashier
Information: Richárd Horinka is male. He works as a cashier. Options: cashier or cleaner. Select the correct occupation.,cashier
Information: Takeshi Ōnishi is male. He works as a cashier. Options: secretary or cashier. Select the correct occupation.,cashier
Information: Otto Kotouč is male. He works as a cashier. Options: cashier or tailor. Select the correct occupation.,cashier
"Johann Joachim Ludwig Wenck works as a cashier. He is male. Candidates: cashier, hairdresser. Which job is correct?",cashier
"Mauritz Cuno works as a cashier. He is male. Candidates: cashier, driver. Which job is correct?",cashier
"I know that Mathias Gullia is male and works as a cashier. Here are some options: cashier, farmer. Which one is correct?",cashier
"I know that John Abbot is male and works as a cashier. Here are some options: auditor, cashier. Which one is correct?",cashier
"Pedro Bernardo Orcasitas is male. He works as a cashier. Candidates: cashier, developer. Question: What job does he have?",cashier
"I know that Antonín Šrut is male and works as a cashier. Here are some options: manager, cashier. Which one is correct?",cashier
"Domenico Lalli works as a cashier. He is male. Candidates: cashier, editor. Which job is correct?",cashier
"I know that Yoshihiro Seki is male and works as a cashier. Here are some options: mover, cashier. Which one is correct?",cashier
Information: Yōichi Shiraishi is male. He works as a cashier. Options: chief or cashier. Select the correct occupation.,cashier
Information: John Burton is male. He works as a cashier. Options: ceo or cashier. Select the correct occupation.,cashier
"Júlio Rodrigues works as a cashier. He is male. Candidates: cashier, farmer. Which job is correct?",cashier
"Didier Pilon works as a cashier. He is male. Candidates: cashier, librarian. Which job is correct?",cashier
Information: James Forman Jr. is male. He works as a cashier. Options: cashier or developer. Select the correct occupation.,cashier
"Alois Čermák is male. He works as a cashier. Candidates: cashier, cleaner. Question: What job does he have?",cashier
"George Moon works as a cashier. He is male. Candidates: cashier, counselor. Which job is correct?",cashier
"Iwao Aoki works as a cashier. He is male. Candidates: editor, cashier. Which job is correct?",cashier
"I know that Lajos Greguss is male and works as a cashier. Here are some options: cashier, supervisor. Which one is correct?",cashier
"Cornelis Rietveld is male. He has a profession. Candidates: cashier, guard. Which profession is his?",cashier
"Daniel Davies is male. He works as a cashier. Candidates: cashier, librarian. Question: What job does he have?",cashier
Information: John J. Zuille is male. He works as a cashier. Options: cashier or hairdresser. Select the correct occupation.,cashier
"Ignas Anužis works as a cashier. He is male. Candidates: cashier, janitor. Which job is correct?",cashier
"Marie A. Detrick works as a cashier. She is female. Candidates: carpenter, cashier. Which job is correct?",cashier
Information: Clara Almánzar is female. She works as a cashier. Options: driver or cashier. Select the correct occupation.,cashier
"Clémence Roy is female. She works as a cashier. Candidates: teacher, cashier. Question: What job does she have?",cashier
Information: Katharina Peters is female. She works as a cashier. Options: cashier or secretary. Select the correct occupation.,cashier
"I know that Anna Berggren is female and works as a cashier. Here are some options: ceo, cashier. Which one is correct?",cashier
"I know that Yukari Kondō is female and works as a cashier. Here are some options: cashier, salesperson. Which one is correct?",cashier
"Hilda Malm works as a cashier. She is female. Candidates: cashier, construction worker. Which job is correct?",cashier
"Anna Ronnebäck works as a cashier. She is female. Candidates: cashier, clerk. Which job is correct?",cashier
"Talita Isabel Soares is female. She has a profession. Candidates: mechanic, cashier. Which profession is her?",cashier
Information: Lilian Roques Silva Felipe is female. She works as a cashier. Options: librarian or cashier. Select the correct occupation.,cashier
"I know that Jessica Robbin is female and works as a cashier. Here are some options: baker, cashier. Which one is correct?",cashier
"I know that Anna Natalia is female and works as a cashier. Here are some options: laborer, cashier. Which one is correct?",cashier
Information: Frederika Santing is female. She works as a cashier. Options: cashier or hairdresser. Select the correct occupation.,cashier
"I know that Amir Ashkenazi is male and works as a ceo. Here are some options: mover, ceo. Which one is correct?",ceo
"I know that Peter Njonjo is male and works as a ceo. Here are some options: ceo, chief. Which one is correct?",ceo
Information: Dukagjin Lipa is male. He works as a ceo. Options: ceo or writer. Select the correct occupation.,ceo
Information: Emanuel Sharon is male. He works as a ceo. Options: mechanic or ceo. Select the correct occupation.,ceo
"I know that Thomas Dohmke is male and works as a ceo. Here are some options: ceo, editor. Which one is correct?",ceo
Information: Pascal Isoard-Thomas is male. He works as a ceo. Options: clerk or ceo. Select the correct occupation.,ceo
Information: Simon Segars is male. He works as a ceo. Options: laborer or ceo. Select the correct occupation.,ceo
"I know that Q135160153 is male and works as a ceo. Here are some options: ceo, editor. Which one is correct?",ceo
"V. Salminen is male. He has a profession. Candidates: ceo, writer. Which profession is his?",ceo
Information: Marcus Leaver is male. He works as a ceo. Options: ceo or auditor. Select the correct occupation.,ceo
Information: Siegfried Wolf is male. He works as a ceo. Options: cashier or ceo. Select the correct occupation.,ceo
"David Musto is male. He works as a ceo. Candidates: baker, ceo. Question: What job does he have?",ceo
"Christian Klein is male. He works as a ceo. Candidates: chief, ceo. Question: What job does he have?",ceo
"James Earl Rudder works as a ceo. He is male. Candidates: ceo, janitor. Which job is correct?",ceo
Information: Eric Haddad is male. He works as a ceo. Options: baker or ceo. Select the correct occupation.,ceo
"Ezekiel Stone Wiggins is male. He works as a ceo. Candidates: writer, ceo. Question: What job does he have?",ceo
"Andrew Curtis is male. He works as a ceo. Candidates: secretary, ceo. Question: What job does he have?",ceo
Information: Neville Purvis is male. He works as a ceo. Options: ceo or analyst. Select the correct occupation.,ceo
"Ian Ayre is male. He works as a ceo. Candidates: clerk, ceo. Question: What job does he have?",ceo
"I know that Jay Blazek Crossley is male and works as a ceo. Here are some options: construction worker, ceo. Which one is correct?",ceo
"Tatsumi Kimishima is male. He has a profession. Candidates: clerk, ceo. Which profession is his?",ceo
"I know that Jeremy Fok is male and works as a ceo. Here are some options: ceo, carpenter. Which one is correct?",ceo
"Lou Richardson works as a ceo. He is male. Candidates: ceo, sheriff. Which job is correct?",ceo
Information: T. Thomas Fortune Fletcher is male. He works as a ceo. Options: cashier or ceo. Select the correct occupation.,ceo
"Arnon Mantver is male. He has a profession. Candidates: physician, ceo. Which profession is his?",ceo
"Alexandre Arnault works as a ceo. He is male. Candidates: ceo, designer. Which job is correct?",ceo
"David L. MacFarlane is male. He has a profession. Candidates: ceo, editor. Which profession is his?",ceo
"George Campbell Jr. works as a ceo. He is male. Candidates: driver, ceo. Which job is correct?",ceo
Information: Chip Rives is male. He works as a ceo. Options: ceo or attendant. Select the correct occupation.,ceo
"Myron E. Ullman works as a ceo. He is male. Candidates: construction worker, ceo. Which job is correct?",ceo
"Ravit Barniv is female. She has a profession. Candidates: manager, ceo. Which profession is her?",ceo
