prompt,completion
"David Edwards is male. He has a profession. Candidates: cashier, assistant. Which profession is his?",assistant
"I know that John III of Henneberg-Schleusingen is male and works as a assistant. Here are some options: auditor, assistant. Which one is correct?",assistant
"Aleksander Jaworowski works as a assistant. He is male. Candidates: receptionist, assistant. Which job is correct?",assistant
"Ladislav Husák works as a assistant. He is male. Candidates: librarian, assistant. Which job is correct?",assistant
"Jacques Maggiori is male. He has a profession. Candidates: teacher, assistant. Which profession is his?",assistant
"I know that Tomáš Klášterecký is male and works as a assistant. Here are some options: assistant, housekeeper. Which one is correct?",assistant
"Gerard Vilardaga i Cunill works as a assistant. He is male. Candidates: assistant, housekeeper. Which job is correct?",assistant
Information: David Edmondson is male. He works as a assistant. Options: cook or assistant. Select the correct occupation.,assistant
Information: Kudi A Ayuba is male. He works as a assistant. Options: lawyer or assistant. Select the correct occupation.,assistant
Information: Andrew McRae Davidson is male. He works as a assistant. Options: receptionist or assistant. Select the correct occupation.,assistant
"I know that Zuzana Rebcová is female and works as a assistant. Here are some options: assistant, supervisor. Which one is correct?",assistant
"I know that Maria Cristina Leal de Carvalho Viegas is female and works as a assistant. Here are some options: teacher, assistant. Which one is correct?",assistant
Information: Adar Abdulkadir is female. She works as a assistant. Options: writer or assistant. Select the correct occupation.,assistant
"Jeanie Walker is female. She has a profession. Candidates: assistant, librarian. Which profession is her?",assistant
"Cecilia Gallik Kennedy works as a assistant. She is female. Candidates: assistant, editor. Which job is correct?",assistant
Information: Louisa Irwin is female. She works as a assistant. Options: assistant or accountant. Select the correct occupation.,assistant
Information: Harriett Eliza MacKinlay is female. She works as a assistant. Options: assistant or guard. Select the correct occupation.,assistant
"Zdeňka Chytilová is female. She works as a assistant. Candidates: tailor, assistant. Question: What job does she have?",assistant
"Cristiane Denise Modolo Siqueira is female. She has a profession. Candidates: sheriff, assistant. Which profession is her?",assistant
"Paulette Ackermann is female. She has a profession. Candidates: assistant, cook. Which profession is her?",assistant
"Adrian Vaughan is male. He works as a attendant. Candidates: attendant, janitor. Question: What job does he have?",attendant
"Bobby Calder works as a attendant. He is male. Candidates: baker, attendant. Which job is correct?",attendant
"Antonie Formanová works as a attendant. She is female. Candidates: attendant, nurse. Which job is correct?",attendant
"Monica Coghlan works as a attendant. She is female. Candidates: nurse, attendant. Which job is correct?",attendant
"Andreas Staribacher works as a auditor. He is male. Candidates: sheriff, auditor. Which job is correct?",auditor
"Werner Conrad is male. He has a profession. Candidates: auditor, secretary. Which profession is his?",auditor
"Bjarke Vodder Nielsen works as a auditor. He is male. Candidates: auditor, baker. Which job is correct?",auditor
"Carsten Ernst is male. He works as a auditor. Candidates: ceo, auditor. Question: What job does he have?",auditor
"Filip Tammelin works as a auditor. He is male. Candidates: assistant, auditor. Which job is correct?",auditor
"Ulrich Zürn works as a auditor. He is male. Candidates: manager, auditor. Which job is correct?",auditor
"I know that Michel Côté is male and works as a auditor. Here are some options: auditor, sheriff. Which one is correct?",auditor
"Ola Gustav Nordgaard is male. He has a profession. Candidates: accountant, auditor. Which profession is his?",auditor
"Jacques Singer is male. He has a profession. Candidates: nurse, auditor. Which profession is his?",auditor
"Randy Weeks is male. He has a profession. Candidates: auditor, nurse. Which profession is his?",auditor
"Josephine Maltby is female. She has a profession. Candidates: auditor, receptionist. Which profession is her?",auditor
"Joy Phumaphi is female. She has a profession. Candidates: auditor, manager. Which profession is her?",auditor
"Bergljot Brennvik works as a auditor. She is female. Candidates: auditor, guard. Which job is correct?",auditor
"I know that Melanie Krause is female and works as a auditor. Here are some options: teacher, auditor. Which one is correct?",auditor
Information: Eva Kolstad is female. She works as a auditor. Options: writer or auditor. Select the correct occupation.,auditor
"Marie Chantal Zaninka is female. She works as a auditor. Candidates: auditor, designer. Question: What job does she have?",auditor
"I know that Rebecca Mtekateka is female and works as a auditor. Here are some options: auditor, assistant. Which one is correct?",auditor
Information: Emily Lansell is female. She works as a auditor. Options: auditor or chief. Select the correct occupation.,auditor
"I know that Linoy Reich is female and works as a auditor. Here are some options: guard, auditor. Which one is correct?",auditor
"Ellen Tohvri works as a auditor. She is female. Candidates: auditor, assistant. Which job is correct?",auditor
"Martin Coupaye is male. He works as a baker. Candidates: baker, mover. Question: What job does he have?",baker
Information: Llorenç Birba i Cordomí is male. He works as a baker. Options: baker or carpenter. Select the correct occupation.,baker
"Viateur Éthier works as a baker. He is male. Candidates: counselor, baker. Which job is correct?",baker
"Rahul Mandal is male. He works as a baker. Candidates: baker, laborer. Question: What job does he have?",baker
"Frank Klosterman is male. He works as a baker. Candidates: baker, mover. Question: What job does he have?",baker
"Friedrich Hubert Esser is male. He works as a baker. Candidates: editor, baker. Question: What job does he have?",baker
"Rasmus Hansen is male. He works as a baker. Candidates: receptionist, baker. Question: What job does he have?",baker
"Hans-Artur Bauckhage is male. He works as a baker. Candidates: baker, librarian. Question: What job does he have?",baker
"I know that Friedrich Wilhelm Eikmeier is male and works as a baker. Here are some options: farmer, baker. Which one is correct?",baker
"I know that Jean-Pierre Crouzet is male and works as a baker. Here are some options: attendant, baker. Which one is correct?",baker
"Maria Anna Zauner is female. She works as a baker. Candidates: auditor, baker. Question: What job does she have?",baker
Information: Melissa Chou is female. She works as a baker. Options: baker or nurse. Select the correct occupation.,baker
"Belinda Leong is female. She works as a baker. Candidates: attendant, baker. Question: What job does she have?",baker
"Marithé de Alvarado is female. She works as a baker. Candidates: baker, nurse. Question: What job does she have?",baker
"I know that Noa Cochva is female and works as a baker. Here are some options: baker, cleaner. Which one is correct?",baker
"Ibrahim Aicha Karimoune is female. She works as a baker. Candidates: baker, analyst. Question: What job does she have?",baker
"Judith Erdin is female. She has a profession. Candidates: assistant, baker. Which profession is her?",baker
Information: Aslinur Yalinkilic is female. She works as a baker. Options: writer or baker. Select the correct occupation.,baker
"Barbara Okereke works as a baker. She is female. Candidates: baker, farmer. Which job is correct?",baker
"Józefa Stalkowska is female. She works as a baker. Candidates: carpenter, baker. Question: What job does she have?",baker
"Paul Manauthon is male. He works as a carpenter. Candidates: carpenter, cook. Question: What job does he have?",carpenter
"Willm Rolf Meyer is male. He has a profession. Candidates: guard, carpenter. Which profession is his?",carpenter
Information: Christian David is male. He works as a carpenter. Options: carpenter or mover. Select the correct occupation.,carpenter
"I know that John Morgan Jones is male and works as a carpenter. Here are some options: farmer, carpenter. Which one is correct?",carpenter
"I know that David Grinbaum is male and works as a carpenter. Here are some options: carpenter, counselor. Which one is correct?",carpenter
Information: Simon Mee is male. He works as a carpenter. Options: carpenter or secretary. Select the correct occupation.,carpenter
"August Kapell is male. He works as a carpenter. Candidates: carpenter, cashier. Question: What job does he have?",carpenter
"Q23943541 is male. He has a profession. Candidates: auditor, carpenter. Which profession is his?",carpenter
"Leopold Kaufmann is male. He works as a carpenter. Candidates: carpenter, analyst. Question: What job does he have?",carpenter
"Johann Georg Hasler works as a carpenter. He is male. Candidates: supervisor, carpenter. Which job is correct?",carpenter
"Khana Feinbukh is female. She works as a carpenter. Candidates: carpenter, housekeeper. Question: What job does she have?",carpenter
"Trina Gulliver is female. She has a profession. Candidates: carpenter, farmer. Which profession is her?",carpenter
"May Clark is female. She works as a carpenter. Candidates: manager, carpenter. Question: What job does she have?",carpenter
"Sandra Lovelace Nicholas is female. She has a profession. Candidates: carpenter, mover. Which profession is her?",carpenter
"I know that Mathilde Imer is female and works as a carpenter. Here are some options: carpenter, farmer. Which one is correct?",carpenter
Information: Ulrika Holmer is female. She works as a carpenter. Options: counselor or carpenter. Select the correct occupation.,carpenter
"Pete Joyce is female. She works as a carpenter. Candidates: carpenter, hairdresser. Question: What job does she have?",carpenter
"Yoshie Kongō is female. She works as a carpenter. Candidates: developer, carpenter. Question: What job does she have?",carpenter
"Yura works as a carpenter. She is female. Candidates: assistant, carpenter. Which job is correct?",carpenter
"I know that Erna Perlman is female and works as a carpenter. Here are some options: carpenter, analyst. Which one is correct?",carpenter
"Johann Gottlieb Zenker works as a cashier. He is male. Candidates: cashier, teacher. Which job is correct?",cashier
"Kei Ogura is male. He works as a cashier. Candidates: laborer, cashier. Question: What job does he have?",cashier
Information: Hirotaka Ishihara is male. He works as a cashier. Options: cashier or receptionist. Select the correct occupation.,cashier
"Richárd Horinka works as a cashier. He is male. Candidates: hairdresser, cashier. Which job is correct?",cashier
"Takeshi Ōnishi works as a cashier. He is male. Candidates: cashier, baker. Which job is correct?",cashier
"Otto Kotouč is male. He has a profession. Candidates: cashier, lawyer. Which profession is his?",cashier
"Johann Joachim Ludwig Wenck is male. He has a profession. Candidates: hairdresser, cashier. Which profession is his?",cashier
"Mauritz Cuno is male. He has a profession. Candidates: cashier, designer. Which profession is his?",cashier
"Mathias Gullia is male. He works as a cashier. Candidates: cashier, laborer. Question: What job does he have?",cashier
Information: John Abbot is male. He works as a cashier. Options: laborer or cashier. Select the correct occupation.,cashier
Information: Marie A. Detrick is female. She works as a cashier. Options: cashier or accountant. Select the correct occupation.,cashier
"I know that Clara Almánzar is female and works as a cashier. Here are some options: cashier, assistant. Which one is correct?",cashier
"Clémence Roy is female. She has a profession. Candidates: nurse, cashier. Which profession is her?",cashier
Information: Katharina Peters is female. She works as a cashier. Options: cashier or accountant. Select the correct occupation.,cashier
"Anna Berggren is female. She has a profession. Candidates: secretary, cashier. Which profession is her?",cashier
"Yukari Kondō works as a cashier. She is female. Candidates: cashier, mechanic. Which job is correct?",cashier
Information: Hilda Malm is female. She works as a cashier. Options: hairdresser or cashier. Select the correct occupation.,cashier
"Anna Ronnebäck is female. She works as a cashier. Candidates: cashier, guard. Question: What job does she have?",cashier
Information: Talita Isabel Soares is female. She works as a cashier. Options: cashier or designer. Select the correct occupation.,cashier
"Lilian Roques Silva Felipe is female. She has a profession. Candidates: guard, cashier. Which profession is her?",cashier
Information: Amir Ashkenazi is male. He works as a ceo. Options: ceo or baker. Select the correct occupation.,ceo
"Peter Njonjo is male. He has a profession. Candidates: ceo, nurse. Which profession is his?",ceo
"Dukagjin Lipa is male. He works as a ceo. Candidates: ceo, guard. Question: What job does he have?",ceo
"Emanuel Sharon is male. He works as a ceo. Candidates: analyst, ceo. Question: What job does he have?",ceo
"Thomas Dohmke works as a ceo. He is male. Candidates: ceo, housekeeper. Which job is correct?",ceo
"Pascal Isoard-Thomas is male. He works as a ceo. Candidates: ceo, nurse. Question: What job does he have?",ceo
Information: Simon Segars is male. He works as a ceo. Options: ceo or cashier. Select the correct occupation.,ceo
"I know that Q135160153 is male and works as a ceo. Here are some options: construction worker, ceo. Which one is correct?",ceo
Information: V. Salminen is male. He works as a ceo. Options: clerk or ceo. Select the correct occupation.,ceo
"Marcus Leaver is male. He works as a ceo. Candidates: farmer, ceo. Question: What job does he have?",ceo
Information: Ravit Barniv is female. She works as a ceo. Options: ceo or manager. Select the correct occupation.,ceo
"Jeanette Aaen is female. She has a profession. Candidates: ceo, chief. Which profession is her?",ceo
Information: Birgitta Forsström is female. She works as a ceo. Options: chief or ceo. Select the correct occupation.,ceo
"Heike Wiehle-Timm is female. She works as a ceo. Candidates: ceo, nurse. Question: What job does she have?",ceo
Information: Wendy Holman is female. She works as a ceo. Options: ceo or baker. Select the correct occupation.,ceo
"I know that Desirée Bollier is female and works as a ceo. Here are some options: cook, ceo. Which one is correct?",ceo
"Chantal-Line Carpentier is female. She has a profession. Candidates: ceo, manager. Which profession is her?",ceo
"I know that Carys Roberts is female and works as a ceo. Here are some options: ceo, farmer. Which one is correct?",ceo
"Linda Obi is female. She works as a ceo. Candidates: secretary, ceo. Question: What job does she have?",ceo
"Galia Albin is female. She has a profession. Candidates: ceo, salesperson. Which profession is her?",ceo
"Ronnie Woo Woo is male. He works as a cleaner. Candidates: cleaner, chief. Question: What job does he have?",cleaner
Information: Nilton Donizeti da Silva is male. He works as a cleaner. Options: cleaner or lawyer. Select the correct occupation.,cleaner
"I know that Jürgen Herzing is male and works as a cleaner. Here are some options: cleaner, lawyer. Which one is correct?",cleaner
"Bert Brown is male. He works as a cleaner. Candidates: mover, cleaner. Question: What job does he have?",cleaner
Information: Watty Borthwick is male. He works as a cleaner. Options: attendant or cleaner. Select the correct occupation.,cleaner
"I know that Andy Burton is male and works as a cleaner. Here are some options: cleaner, cook. Which one is correct?",cleaner
"Thomas Weber works as a cleaner. He is male. Candidates: clerk, cleaner. Which job is correct?",cleaner
"Alfons Bierdimpfl is male. He has a profession. Candidates: cleaner, laborer. Which profession is his?",cleaner
"Friedrich Zimpelmann is male. He works as a cleaner. Candidates: driver, cleaner. Question: What job does he have?",cleaner
"I know that Joseph Arend is male and works as a cleaner. Here are some options: cleaner, driver. Which one is correct?",cleaner
Information: Frieda Mager is female. She works as a cleaner. Options: designer or cleaner. Select the correct occupation.,cleaner
"Victoria Hughes is female. She has a profession. Candidates: cleaner, librarian. Which profession is her?",cleaner
"Wanda Sarna works as a cleaner. She is female. Candidates: housekeeper, cleaner. Which job is correct?",cleaner
"Susanne Neumann is female. She works as a cleaner. Candidates: teacher, cleaner. Question: What job does she have?",cleaner
"Émilie Trélin is female. She has a profession. Candidates: designer, cleaner. Which profession is her?",cleaner
"Yevdokia Nos is female. She has a profession. Candidates: cleaner, attendant. Which profession is her?",cleaner
"Magdalena Miedziejewska is female. She has a profession. Candidates: cleaner, farmer. Which profession is her?",cleaner
"Olga Kozłowska is female. She works as a cleaner. Candidates: cleaner, chief. Question: What job does she have?",cleaner
"Maria Stein is female. She works as a cleaner. Candidates: cleaner, ceo. Question: What job does she have?",cleaner
Information: Q123747492 is female. She works as a cleaner. Options: cleaner or salesperson. Select the correct occupation.,cleaner
Information: Cheta Nwanze is male. He works as a clerk. Options: clerk or nurse. Select the correct occupation.,clerk
"Cradock Newton works as a clerk. He is male. Candidates: clerk, tailor. Which job is correct?",clerk
"Vittorio Bargioni is male. He works as a clerk. Candidates: cleaner, clerk. Question: What job does he have?",clerk
"I know that Takanori Sakata is male and works as a clerk. Here are some options: nurse, clerk. Which one is correct?",clerk
"Michael Joseph Schultes works as a clerk. He is male. Candidates: analyst, clerk. Which job is correct?",clerk
Information: Yaakov Paskovitz is male. He works as a clerk. Options: clerk or editor. Select the correct occupation.,clerk
"Imre Csengery works as a clerk. He is male. Candidates: attendant, clerk. Which job is correct?",clerk
Information: Sándor Újfalussy is male. He works as a clerk. Options: laborer or clerk. Select the correct occupation.,clerk
"Foster Awintiti Akugri is male. He has a profession. Candidates: clerk, attendant. Which profession is his?",clerk
"José Nelson Cándido Santos Argibay is male. He has a profession. Candidates: lawyer, clerk. Which profession is his?",clerk
"Pasha Leberfeld is female. She has a profession. Candidates: clerk, chief. Which profession is her?",clerk
"Solimar Silva is female. She works as a clerk. Candidates: clerk, mover. Question: What job does she have?",clerk
"I know that Maria Hosp is female and works as a clerk. Here are some options: clerk, tailor. Which one is correct?",clerk
"Q133816775 is female. She has a profession. Candidates: cook, clerk. Which profession is her?",clerk
"Dagmar Chidolue is female. She works as a clerk. Candidates: housekeeper, clerk. Question: What job does she have?",clerk
"Sabine Arndt is female. She has a profession. Candidates: writer, clerk. Which profession is her?",clerk
"Janina Stankiewicz is female. She has a profession. Candidates: clerk, farmer. Which profession is her?",clerk
"Elizabeth Esty is female. She works as a clerk. Candidates: clerk, counselor. Question: What job does she have?",clerk
Information: Mária Horváth is female. She works as a clerk. Options: editor or clerk. Select the correct occupation.,clerk
"I know that Khana Perlman is female and works as a clerk. Here are some options: clerk, mechanic. Which one is correct?",clerk
"Jaroslav Kovář starší is male. He has a profession. Candidates: construction_worker, supervisor. Which profession is his?",construction_worker
"John Parry works as a construction_worker. He is male. Candidates: housekeeper, construction_worker. Which job is correct?",construction_worker
"I know that Axel Schultz-Gora is male and works as a construction_worker. Here are some options: construction_worker, clerk. Which one is correct?",construction_worker
"I know that Bodo Küttler is male and works as a construction_worker. Here are some options: guard, construction_worker. Which one is correct?",construction_worker
Information: Peter Robert Whitfield Sr. is male. He works as a construction_worker. Options: accountant or construction_worker. Select the correct occupation.,construction_worker
"Hans Locher works as a construction_worker. He is male. Candidates: construction_worker, lawyer. Which job is correct?",construction_worker
Information: Devanir Martins is male. He works as a construction_worker. Options: construction_worker or laborer. Select the correct occupation.,construction_worker
"Johann Gottlob Brendel works as a construction_worker. He is male. Candidates: farmer, construction_worker. Which job is correct?",construction_worker
"I know that Jan Claesz Visscher is male and works as a construction_worker. Here are some options: construction_worker, analyst. Which one is correct?",construction_worker
Information: Johan Henrich Reiff is male. He works as a construction_worker. Options: farmer or construction_worker. Select the correct occupation.,construction_worker
"Ember is female. She has a profession. Candidates: chief, construction_worker. Which profession is her?",construction_worker
"I know that Sunita Devi is female and works as a construction_worker. Here are some options: cashier, construction_worker. Which one is correct?",construction_worker
Information: Kalavati Devi is female. She works as a construction_worker. Options: construction_worker or tailor. Select the correct occupation.,construction_worker
Information: Q21451773 is female. She works as a construction_worker. Options: physician or construction_worker. Select the correct occupation.,construction_worker
"Delfina Gómez Álvarez works as a construction_worker. She is female. Candidates: construction_worker, nurse. Which job is correct?",construction_worker
"Amy Wynn Pastor is female. She works as a construction_worker. Candidates: ceo, construction_worker. Question: What job does she have?",construction_worker
Information: Q65198787 is female. She works as a construction_worker. Options: mechanic or construction_worker. Select the correct occupation.,construction_worker
"Lyudmila Yanukovych works as a construction_worker. She is female. Candidates: construction_worker, accountant. Which job is correct?",construction_worker
"Q28665144 works as a construction_worker. She is female. Candidates: construction_worker, cashier. Which job is correct?",construction_worker
"I know that Q4254460 is female and works as a construction_worker. Here are some options: construction worker, construction_worker. Which one is correct?",construction_worker
"Hans Stucki is male. He works as a cook. Candidates: cook, farmer. Question: What job does he have?",cook
Information: Cándido López Sanz is male. He works as a cook. Options: cook or cashier. Select the correct occupation.,cook
"Simone Rugiati is male. He has a profession. Candidates: cashier, cook. Which profession is his?",cook
Information: Grzegorz Łapanowski is male. He works as a cook. Options: cook or guard. Select the correct occupation.,cook
"Dennis Leary is male. He works as a cook. Candidates: cook, physician. Question: What job does he have?",cook
"Wilhelm Visintainer works as a cook. He is male. Candidates: cook, mechanic. Which job is correct?",cook
"I know that Charles Tjessem is male and works as a cook. Here are some options: supervisor, cook. Which one is correct?",cook
"I know that Michael Psilakis is male and works as a cook. Here are some options: cook, janitor. Which one is correct?",cook
"Felix Benz works as a cook. He is male. Candidates: cook, construction worker. Which job is correct?",cook
"Jung Márton works as a cook. He is male. Candidates: construction worker, cook. Which job is correct?",cook
"Renée Voltaire works as a cook. She is female. Candidates: janitor, cook. Which job is correct?",cook
"Jenny Dorsey is female. She works as a cook. Candidates: cook, accountant. Question: What job does she have?",cook
"Sara Begner works as a cook. She is female. Candidates: housekeeper, cook. Which job is correct?",cook
"Mercè Ferrer Bofill works as a cook. She is female. Candidates: designer, cook. Which job is correct?",cook
Information: Tamara Al Saadi is female. She works as a cook. Options: cook or analyst. Select the correct occupation.,cook
"Therese Kühner is female. She works as a cook. Candidates: cook, manager. Question: What job does she have?",cook
"I know that Isabela Pauluzi is female and works as a cook. Here are some options: cook, auditor. Which one is correct?",cook
"I know that Renatta Moeloek is female and works as a cook. Here are some options: cook, clerk. Which one is correct?",cook
"Trude Eide Straume is female. She works as a cook. Candidates: nurse, cook. Question: What job does she have?",cook
"Laurie Wolf works as a cook. She is female. Candidates: mechanic, cook. Which job is correct?",cook
Information: Jindřich Halama is male. He works as a counselor. Options: counselor or laborer. Select the correct occupation.,counselor
"Germain Dusausoy is male. He works as a counselor. Candidates: counselor, laborer. Question: What job does he have?",counselor
"Jerome Brutsaert is male. He has a profession. Candidates: auditor, counselor. Which profession is his?",counselor
"Johan Joseph Faict is male. He works as a counselor. Candidates: counselor, editor. Question: What job does he have?",counselor
"Carolus Van Volxem is male. He has a profession. Candidates: counselor, mover. Which profession is his?",counselor
"Jozef Homans is male. He has a profession. Candidates: mechanic, counselor. Which profession is his?",counselor
"Jules Rayée is male. He has a profession. Candidates: clerk, counselor. Which profession is his?",counselor
"Jiří Janalík works as a counselor. He is male. Candidates: counselor, designer. Which job is correct?",counselor
"Q136564953 works as a counselor. He is male. Candidates: counselor, nurse. Which job is correct?",counselor
"Frans Kinnaer is male. He works as a counselor. Candidates: counselor, writer. Question: What job does he have?",counselor
Information: Naina Athale is female. She works as a counselor. Options: counselor or mover. Select the correct occupation.,counselor
"I know that Susan Crozier is female and works as a counselor. Here are some options: writer, counselor. Which one is correct?",counselor
"I know that Shelley Moore Capito is female and works as a counselor. Here are some options: housekeeper, counselor. Which one is correct?",counselor
"Wendy Kiang-Spray is female. She has a profession. Candidates: construction worker, counselor. Which profession is her?",counselor
"Jayne Furlong is female. She has a profession. Candidates: counselor, tailor. Which profession is her?",counselor
"I know that Alison Maynard Henry is female and works as a counselor. Here are some options: teacher, counselor. Which one is correct?",counselor
"Gorreti B. Bamwanga works as a counselor. She is female. Candidates: counselor, sheriff. Which job is correct?",counselor
Information: Julia Samuel is female. She works as a counselor. Options: ceo or counselor. Select the correct occupation.,counselor
"Jaromíra Jirků is female. She works as a counselor. Candidates: counselor, assistant. Question: What job does she have?",counselor
"Beatriz de Rijke works as a counselor. She is female. Candidates: auditor, counselor. Which job is correct?",counselor
Information: Xanti Schawinsky is male. He works as a designer. Options: cook or designer. Select the correct occupation.,designer
Information: Carl Ernst Kropp is male. He works as a designer. Options: designer or auditor. Select the correct occupation.,designer
"I know that Phil Janze is male and works as a designer. Here are some options: librarian, designer. Which one is correct?",designer
"I know that Robert Schwarz is male and works as a designer. Here are some options: designer, analyst. Which one is correct?",designer
"Hendricus Johannes Alexis Nieberg works as a designer. He is male. Candidates: farmer, designer. Which job is correct?",designer
"Ben Drury is male. He works as a designer. Candidates: cook, designer. Question: What job does he have?",designer
"Svalte Stridbeck works as a designer. He is male. Candidates: tailor, designer. Which job is correct?",designer
"Hossein Khosrojerdi works as a designer. He is male. Candidates: designer, housekeeper. Which job is correct?",designer
"Jakob Jäger works as a designer. He is male. Candidates: designer, physician. Which job is correct?",designer
"Balázs Balázs-Piri is male. He has a profession. Candidates: designer, housekeeper. Which profession is his?",designer
"I know that Anne Desmet is female and works as a designer. Here are some options: designer, attendant. Which one is correct?",designer
"Maria Hofker-Rueter is female. She works as a designer. Candidates: designer, mover. Question: What job does she have?",designer
"Ferol Sibley Warthen is female. She works as a designer. Candidates: designer, ceo. Question: What job does she have?",designer
"I know that Patricia Domingues is female and works as a designer. Here are some options: designer, farmer. Which one is correct?",designer
"Marian Bantjes works as a designer. She is female. Candidates: designer, receptionist. Which job is correct?",designer
"I know that Cato Berlage is female and works as a designer. Here are some options: designer, baker. Which one is correct?",designer
"I know that Margarete Pausinger is female and works as a designer. Here are some options: cook, designer. Which one is correct?",designer
"Hanne Kvist works as a designer. She is female. Candidates: designer, sheriff. Which job is correct?",designer
"I know that Sarah Micklem is female and works as a designer. Here are some options: designer, driver. Which one is correct?",designer
"I know that Emilie Martine van Walree is female and works as a designer. Here are some options: designer, lawyer. Which one is correct?",designer
"Zinhor Nasri works as a developer. He is male. Candidates: tailor, developer. Which job is correct?",developer
"Pavel Mžourek is male. He works as a developer. Candidates: developer, salesperson. Question: What job does he have?",developer
"Dmitry Lozinsky is male. He has a profession. Candidates: secretary, developer. Which profession is his?",developer
"I know that Shawn Bayern is male and works as a developer. Here are some options: farmer, developer. Which one is correct?",developer
"Peter Oliphant is male. He has a profession. Candidates: driver, developer. Which profession is his?",developer
"Xavier Leroy is male. He works as a developer. Candidates: teacher, developer. Question: What job does he have?",developer
"I know that James Gross is male and works as a developer. Here are some options: analyst, developer. Which one is correct?",developer
"Erkin Khidirov is male. He has a profession. Candidates: developer, attendant. Which profession is his?",developer
"Marek Gayer works as a developer. He is male. Candidates: developer, hairdresser. Which job is correct?",developer
"I know that Sébastien Conejo is male and works as a developer. Here are some options: developer, librarian. Which one is correct?",developer
"Arielle Gordon is female. She works as a developer. Candidates: developer, chief. Question: What job does she have?",developer
Information: Brigit Lichtenegger is female. She works as a developer. Options: developer or housekeeper. Select the correct occupation.,developer
"Line Arlien-Søborg is female. She has a profession. Candidates: developer, writer. Which profession is her?",developer
"Diana Gutman works as a developer. She is female. Candidates: developer, mover. Which job is correct?",developer
"Q106764460 is female. She works as a developer. Candidates: laborer, developer. Question: What job does she have?",developer
"Ann Hardy is female. She works as a developer. Candidates: hairdresser, developer. Question: What job does she have?",developer
"Q110646264 is female. She works as a developer. Candidates: developer, guard. Question: What job does she have?",developer
"Carolyn Taylor is female. She has a profession. Candidates: secretary, developer. Which profession is her?",developer
Information: Meghan Cross is female. She works as a developer. Options: teacher or developer. Select the correct occupation.,developer
"Claudia Victoria Poblete Hlaczik is female. She works as a developer. Candidates: janitor, developer. Question: What job does she have?",developer
"Sven Verbrugge is male. He has a profession. Candidates: driver, manager. Which profession is his?",driver
"Thomas Bieberbach is male. He has a profession. Candidates: driver, mover. Which profession is his?",driver
"Q60987228 is male. He works as a driver. Candidates: laborer, driver. Question: What job does he have?",driver
"Richard Hofmann works as a driver. He is male. Candidates: auditor, driver. Which job is correct?",driver
"I know that Edward John Morrison is male and works as a driver. Here are some options: driver, writer. Which one is correct?",driver
"Takashi Toda is male. He works as a driver. Candidates: counselor, driver. Question: What job does he have?",driver
"Sergey Agapov works as a driver. He is male. Candidates: mover, driver. Which job is correct?",driver
"Magnus Karlsson is male. He works as a driver. Candidates: nurse, driver. Question: What job does he have?",driver
Information: Dmitry Komar is male. He works as a driver. Options: farmer or driver. Select the correct occupation.,driver
"Štefan Svitko is male. He works as a driver. Candidates: designer, driver. Question: What job does he have?",driver
"I know that Louise Scherbyn is female and works as a driver. Here are some options: driver, baker. Which one is correct?",driver
"Q29108448 is female. She works as a driver. Candidates: driver, cook. Question: What job does she have?",driver
