prompt,completion
"I know that Muhammed edh-Dhib is male and works as a farmer. Here are some options: driver, farmer. Which one is correct?",farmer
"I know that Manda Klancir is female and works as a farmer. Here are some options: ceo, farmer. Which one is correct?",farmer
"Jo Sanghi is female. She works as a farmer. Candidates: farmer, cook. Question: What job does she have?",farmer
"I know that Josef Vacek is male and works as a hairdresser. Here are some options: hairdresser, guard. Which one is correct?",hairdresser
"Adam A. Schjølberg is male. He has a profession. Candidates: supervisor, hairdresser. Which profession is his?",hairdresser
"Amira Pocher is female. She works as a hairdresser. Candidates: hairdresser, accountant. Question: What job does she have?",hairdresser
"Katrin Wahlberg works as a hairdresser. She is female. Candidates: secretary, hairdresser. Which job is correct?",hairdresser
Information: Marcelino Francisco de Souza is male. He works as a housekeeper. Options: housekeeper or hairdresser. Select the correct occupation.,housekeeper
"Andrée Rocher is male. He has a profession. Candidates: laborer, housekeeper. Which profession is his?",housekeeper
Information: Felicia Dorothea Kate Dover is female. She works as a housekeeper. Options: housekeeper or receptionist. Select the correct occupation.,housekeeper
"Emma Bruch is female. She works as a housekeeper. Candidates: housekeeper, mechanic. Question: What job does she have?",housekeeper
"Robert Menge works as a janitor. He is male. Candidates: teacher, janitor. Which job is correct?",janitor
"I know that Bert Brown is male and works as a janitor. Here are some options: janitor, carpenter. Which one is correct?",janitor
"Rosa Maria da Silva works as a janitor. She is female. Candidates: janitor, manager. Which job is correct?",janitor
"Magdalena Miedziejewska is female. She has a profession. Candidates: janitor, teacher. Which profession is her?",janitor
"I know that Daniel (Mansson) Ekman is male and works as a laborer. Here are some options: laborer, salesperson. Which one is correct?",laborer
Information: Fritz Wilhelm Reisgies is male. He works as a laborer. Options: secretary or laborer. Select the correct occupation.,laborer
"Anette Mülbaier is female. She has a profession. Candidates: receptionist, laborer. Which profession is her?",laborer
"Liliana Battle works as a laborer. She is female. Candidates: laborer, guard. Which job is correct?",laborer
"Eric Cantor is male. He has a profession. Candidates: lawyer, librarian. Which profession is his?",lawyer
"José Calvo Sotelo is male. He has a profession. Candidates: housekeeper, lawyer. Which profession is his?",lawyer
"Isabelle Ameganvi is female. She has a profession. Candidates: lawyer, analyst. Which profession is her?",lawyer
"Patricia Guerrero is female. She has a profession. Candidates: lawyer, laborer. Which profession is her?",lawyer
"Ludwig Greve is male. He has a profession. Candidates: librarian, analyst. Which profession is his?",librarian
"Harald Strätz is male. He has a profession. Candidates: cashier, librarian. Which profession is his?",librarian
"Alice Lougee Hagemeyer is female. She works as a librarian. Candidates: janitor, librarian. Question: What job does she have?",librarian
"I know that Dorthe Refslund Christensen is female and works as a librarian. Here are some options: driver, librarian. Which one is correct?",librarian
Information: Pere Estelrich Massutí is male. He works as a manager. Options: manager or chief. Select the correct occupation.,manager
Information: Pier Marco De Santi is male. He works as a manager. Options: ceo or manager. Select the correct occupation.,manager
"Bella French is female. She works as a manager. Candidates: manager, farmer. Question: What job does she have?",manager
"Livia Borgognoni works as a manager. She is female. Candidates: manager, accountant. Which job is correct?",manager
"Gottfried Hörndli is male. He works as a mechanic. Candidates: driver, mechanic. Question: What job does he have?",mechanic
Information: Edilson is male. He works as a mechanic. Options: mechanic or auditor. Select the correct occupation.,mechanic
"I know that Evelyn May Cridlan is female and works as a mechanic. Here are some options: baker, mechanic. Which one is correct?",mechanic
Information: Marie-Christine Blais is female. She works as a mechanic. Options: mechanic or clerk. Select the correct occupation.,mechanic
"Thomas Campbell works as a mover. He is male. Candidates: counselor, mover. Which job is correct?",mover
Information: Little Karim is male. He works as a mover. Options: cook or mover. Select the correct occupation.,mover
"Anna S. Vaughn is female. She works as a mover. Candidates: nurse, mover. Question: What job does she have?",mover
"Mere Harpur is female. She has a profession. Candidates: editor, mover. Which profession is her?",mover
"Amor Padilla Gatinao is male. He has a profession. Candidates: nurse, clerk. Which profession is his?",nurse
"Kevin McKenna is male. He works as a nurse. Candidates: nurse, cleaner. Question: What job does he have?",nurse
"Rabiah Panthupeng is female. She works as a nurse. Candidates: manager, nurse. Question: What job does she have?",nurse
"Caroline Burghardt works as a nurse. She is female. Candidates: nurse, sheriff. Which job is correct?",nurse
"Edward Coleman is male. He has a profession. Candidates: editor, physician. Which profession is his?",physician
"I know that Julij Ivanovič Afanas'jev is male and works as a physician. Here are some options: teacher, physician. Which one is correct?",physician
"Kara K. Siegrist is female. She works as a physician. Candidates: cleaner, physician. Question: What job does she have?",physician
"I know that Jaroslava Vaněčková is female and works as a physician. Here are some options: physician, mover. Which one is correct?",physician
"Rafly Rahamat works as a receptionist. He is male. Candidates: supervisor, receptionist. Which job is correct?",receptionist
"Marcio Rogerio Leite is male. He has a profession. Candidates: janitor, receptionist. Which profession is his?",receptionist
"Neide Galvão do Amaral is female. She has a profession. Candidates: receptionist, assistant. Which profession is her?",receptionist
"Amanda Forde is female. She has a profession. Candidates: laborer, receptionist. Which profession is her?",receptionist
"Jean-Jacques Clément is male. He works as a salesperson. Candidates: salesperson, driver. Question: What job does he have?",salesperson
"Georges Jacquot is male. He works as a salesperson. Candidates: clerk, salesperson. Question: What job does he have?",salesperson
"Roser Agell i Cisa is female. She works as a salesperson. Candidates: laborer, salesperson. Question: What job does she have?",salesperson
Information: Juncal Ballestín is female. She works as a salesperson. Options: salesperson or ceo. Select the correct occupation.,salesperson
Information: Paul Letsch is male. He works as a secretary. Options: sheriff or secretary. Select the correct occupation.,secretary
"James Lister is male. He works as a secretary. Candidates: clerk, secretary. Question: What job does he have?",secretary
Information: Ilse Birkholz is female. She works as a secretary. Options: secretary or developer. Select the correct occupation.,secretary
"Fidela Zalakain Salaberria is female. She works as a secretary. Candidates: manager, secretary. Question: What job does she have?",secretary
Information: William George Scott-Moncreiff is male. He works as a sheriff. Options: janitor or sheriff. Select the correct occupation.,sheriff
"I know that Henry P. Larrabee is male and works as a sheriff. Here are some options: carpenter, sheriff. Which one is correct?",sheriff
"Information: Edna ""Dolly"" Kyle is female. She works as a sheriff. Options: counselor or sheriff. Select the correct occupation.",sheriff
"Constance Kopp works as a sheriff. She is female. Candidates: sheriff, carpenter. Which job is correct?",sheriff
"I know that Anders Hilden is male and works as a supervisor. Here are some options: supervisor, hairdresser. Which one is correct?",supervisor
"Heinrich Schramm works as a supervisor. He is male. Candidates: salesperson, supervisor. Which job is correct?",supervisor
Information: Ting Sue is female. She works as a supervisor. Options: counselor or supervisor. Select the correct occupation.,supervisor
"Zina Papadopoulou is female. She has a profession. Candidates: mover, supervisor. Which profession is her?",supervisor
Information: Romeo Gigli is male. He works as a tailor. Options: counselor or tailor. Select the correct occupation.,tailor
"Jan Willem Vlastuin is male. He has a profession. Candidates: tailor, receptionist. Which profession is his?",tailor
"Nina Reichmann works as a tailor. She is female. Candidates: tailor, guard. Which job is correct?",tailor
Information: Helga I. Stefánsdóttir is female. She works as a tailor. Options: teacher or tailor. Select the correct occupation.,tailor
"I know that Jacques Berthelot is male and works as a teacher. Here are some options: teacher, physician. Which one is correct?",teacher
"Bhagavān Dāsa Gosvāmī works as a teacher. He is male. Candidates: assistant, teacher. Which job is correct?",teacher
"Merike Kaste is female. She works as a teacher. Candidates: mechanic, teacher. Question: What job does she have?",teacher
"I know that Diane Averill is female and works as a teacher. Here are some options: teacher, driver. Which one is correct?",teacher
"George Mikes is male. He has a profession. Candidates: guard, writer. Which profession is his?",writer
"Jean-Joseph Boillot works as a writer. He is male. Candidates: writer, accountant. Which job is correct?",writer
"Mechtilde is female. She works as a writer. Candidates: writer, driver. Question: What job does she have?",writer
"Elizabeth Charlotte of the Palatinate, Duchess of Orléans is female. She works as a writer. Candidates: mover, writer. Question: What job does she have?",writer
