prompt,completion
Information: Gholam hossein Davani is male. He works as a accountant. Options: clerk or accountant. Select the correct occupation.,accountant
"Uzi Izvitsḳi is male. He works as a accountant. Candidates: assistant, accountant. Question: What job does he have?",accountant
"John Chidsey works as a accountant. He is male. Candidates: mechanic, accountant. Which job is correct?",accountant
"Kimitaka Mori is male. He has a profession. Candidates: accountant, clerk. Which profession is his?",accountant
"León Morelli is male. He works as a accountant. Candidates: cook, accountant. Question: What job does he have?",accountant
"Georges Priem is male. He has a profession. Candidates: manager, accountant. Which profession is his?",accountant
"Jose Braz Gonçalves de Carvalho is male. He has a profession. Candidates: physician, accountant. Which profession is his?",accountant
"Cirineu Guimarães de Oliveira is male. He has a profession. Candidates: accountant, lawyer. Which profession is his?",accountant
"I know that João Carlos de Oliveira is male and works as a accountant. Here are some options: accountant, mechanic. Which one is correct?",accountant
Information: William Mitchell Lybrand is male. He works as a accountant. Options: accountant or librarian. Select the correct occupation.,accountant
Information: Vic Garland is male. He works as a accountant. Options: auditor or accountant. Select the correct occupation.,accountant
"Andrés De Leo is male. He works as a accountant. Candidates: cleaner, accountant. Question: What job does he have?",accountant
"I know that Shiwen Qiu is male and works as a accountant. Here are some options: cashier, accountant. Which one is correct?",accountant
"Horace Harper works as a accountant. He is male. Candidates: accountant, mover. Which job is correct?",accountant
"Q131749478 is male. He works as a accountant. Candidates: accountant, lawyer. Question: What job does he have?",accountant
Information: Pier-Luc Nappert is male. He works as a accountant. Options: accountant or manager. Select the correct occupation.,accountant
"Sérgio Alves Rocha is male. He works as a accountant. Candidates: accountant, housekeeper. Question: What job does he have?",accountant
"I know that Martim Vicente is male and works as a accountant. Here are some options: chief, accountant. Which one is correct?",accountant
"John Mason is male. He works as a accountant. Candidates: cleaner, accountant. Question: What job does he have?",accountant
"I know that William Lithgow is male and works as a accountant. Here are some options: cook, accountant. Which one is correct?",accountant
"I know that Søren Revsbæk is male and works as a accountant. Here are some options: carpenter, accountant. Which one is correct?",accountant
"Edwin Waterhouse is male. He has a profession. Candidates: teacher, accountant. Which profession is his?",accountant
Information: Eugen Lenz is male. He works as a accountant. Options: secretary or accountant. Select the correct occupation.,accountant
"Artur Johansen works as a accountant. He is male. Candidates: chief, accountant. Which job is correct?",accountant
"James Remnant, 3rd Baron Remnant works as a accountant. He is male. Candidates: accountant, chief. Which job is correct?",accountant
"I know that Mike Riley is male and works as a accountant. Here are some options: writer, accountant. Which one is correct?",accountant
"František Černý works as a accountant. He is male. Candidates: accountant, mover. Which job is correct?",accountant
"Conrad Crespí i Vergés works as a accountant. He is male. Candidates: accountant, hairdresser. Which job is correct?",accountant
"Victor Faccioni is male. He works as a accountant. Candidates: writer, accountant. Question: What job does he have?",accountant
"Alan McLintock is male. He works as a accountant. Candidates: accountant, cashier. Question: What job does he have?",accountant
"Information: Joel Barnett, Baron Barnett is male. He works as a accountant. Options: writer or accountant. Select the correct occupation.",accountant
"I know that William L. Trenholm is male and works as a accountant. Here are some options: accountant, guard. Which one is correct?",accountant
Information: Henri Guénin is male. He works as a accountant. Options: nurse or accountant. Select the correct occupation.,accountant
"I know that Jean-Claude Fillion is male and works as a accountant. Here are some options: cleaner, accountant. Which one is correct?",accountant
Information: George D. Rosengarten is male. He works as a accountant. Options: driver or accountant. Select the correct occupation.,accountant
"Arthur Gutowitz is male. He works as a accountant. Candidates: mover, accountant. Question: What job does he have?",accountant
"Hans Buwert is male. He has a profession. Candidates: manager, accountant. Which profession is his?",accountant
"I know that Milton Carlos da Silva Lopes is male and works as a accountant. Here are some options: accountant, analyst. Which one is correct?",accountant
Information: Guillermo Jesus Arenas Diaz is male. He works as a accountant. Options: designer or accountant. Select the correct occupation.,accountant
"Jordi Vàzquez i Mir is male. He has a profession. Candidates: clerk, accountant. Which profession is his?",accountant
Information: William Wolfe is male. He works as a accountant. Options: writer or accountant. Select the correct occupation.,accountant
"Wojciech Marcinkiewicz works as a accountant. He is male. Candidates: auditor, accountant. Which job is correct?",accountant
"Alexander Robertson Murray is male. He has a profession. Candidates: accountant, carpenter. Which profession is his?",accountant
"Felix Mutati is male. He works as a accountant. Candidates: designer, accountant. Question: What job does he have?",accountant
"Albert Kyoso works as a accountant. He is male. Candidates: accountant, clerk. Which job is correct?",accountant
Information: Sarath Chandrasiri Mayadunne is male. He works as a accountant. Options: analyst or accountant. Select the correct occupation.,accountant
Information: William McLintock is male. He works as a accountant. Options: accountant or construction worker. Select the correct occupation.,accountant
"Stanley Fink, Baron Fink is male. He works as a accountant. Candidates: accountant, housekeeper. Question: What job does he have?",accountant
"Siemen Vegter is male. He has a profession. Candidates: hairdresser, accountant. Which profession is his?",accountant
"I know that Ramzi Khoury is male and works as a accountant. Here are some options: ceo, accountant. Which one is correct?",accountant
"Derlis Rodríguez is male. He has a profession. Candidates: accountant, editor. Which profession is his?",accountant
"Q5960264 works as a accountant. He is male. Candidates: developer, accountant. Which job is correct?",accountant
"Thomas Patrick Norton II works as a accountant. He is male. Candidates: sheriff, accountant. Which job is correct?",accountant
Information: Anderson Doniphan Johnston is male. He works as a accountant. Options: accountant or lawyer. Select the correct occupation.,accountant
"Mårten Leijonsköld works as a accountant. He is male. Candidates: construction worker, accountant. Which job is correct?",accountant
"I know that Charlie McCreevy is male and works as a accountant. Here are some options: sheriff, accountant. Which one is correct?",accountant
"Jūji Komai is male. He has a profession. Candidates: accountant, clerk. Which profession is his?",accountant
"Ercole Walter Ferme is male. He has a profession. Candidates: farmer, accountant. Which profession is his?",accountant
"Clinton Free is male. He has a profession. Candidates: writer, accountant. Which profession is his?",accountant
"Q9319077 is male. He has a profession. Candidates: accountant, guard. Which profession is his?",accountant
"Pavel Radovan Viglaský works as a accountant. He is male. Candidates: accountant, guard. Which job is correct?",accountant
Information: Edmund Ward Poor is male. He works as a accountant. Options: accountant or carpenter. Select the correct occupation.,accountant
"Francisco Pillado is male. He has a profession. Candidates: accountant, janitor. Which profession is his?",accountant
Information: Richard James Barnes is male. He works as a accountant. Options: accountant or manager. Select the correct occupation.,accountant
"Alexandre Mostrel is male. He has a profession. Candidates: manager, accountant. Which profession is his?",accountant
"Aboubacar Sidiki Cissé works as a accountant. He is male. Candidates: accountant, librarian. Which job is correct?",accountant
"Stuart Young works as a accountant. He is male. Candidates: nurse, accountant. Which job is correct?",accountant
Information: Fan Jian is male. He works as a accountant. Options: supervisor or accountant. Select the correct occupation.,accountant
"Takuya Nakazato is male. He works as a accountant. Candidates: accountant, lawyer. Question: What job does he have?",accountant
"Efrat Peled is female. She has a profession. Candidates: accountant, cleaner. Which profession is her?",accountant
"Rosario Violeta Grijalva Salazar is female. She works as a accountant. Candidates: accountant, chief. Question: What job does she have?",accountant
"Alicja Gębczyńska works as a accountant. She is female. Candidates: accountant, manager. Which job is correct?",accountant
Information: Ingrid Schubert is female. She works as a accountant. Options: developer or accountant. Select the correct occupation.,accountant
Information: Kamogelo Mowaneng is female. She works as a accountant. Options: accountant or chief. Select the correct occupation.,accountant
Information: Helena Plosová is female. She works as a accountant. Options: accountant or auditor. Select the correct occupation.,accountant
"Laurence Tiennot-Herment is female. She works as a accountant. Candidates: accountant, analyst. Question: What job does she have?",accountant
"I know that Marcelle Robineau is female and works as a accountant. Here are some options: accountant, manager. Which one is correct?",accountant
"Lori Roy is female. She has a profession. Candidates: salesperson, accountant. Which profession is her?",accountant
"Monica Chakwera is female. She has a profession. Candidates: accountant, receptionist. Which profession is her?",accountant
"Pia Janols is female. She works as a accountant. Candidates: sheriff, accountant. Question: What job does she have?",accountant
"Flora Masami is female. She works as a accountant. Candidates: hairdresser, accountant. Question: What job does she have?",accountant
"I know that Lauren B. Peters is female and works as a accountant. Here are some options: analyst, accountant. Which one is correct?",accountant
"Jana Vojáčková works as a accountant. She is female. Candidates: accountant, clerk. Which job is correct?",accountant
"Tove Grasten is female. She works as a accountant. Candidates: developer, accountant. Question: What job does she have?",accountant
"Pip McCrostie is female. She has a profession. Candidates: accountant, nurse. Which profession is her?",accountant
Information: Maria Rzepnikowska is female. She works as a accountant. Options: accountant or hairdresser. Select the correct occupation.,accountant
"Ethel Mary Bage is female. She works as a accountant. Candidates: sheriff, accountant. Question: What job does she have?",accountant
"Dianne Hiles is female. She works as a accountant. Candidates: accountant, manager. Question: What job does she have?",accountant
"I know that Marina Muravyova-Gazmanova is female and works as a accountant. Here are some options: physician, accountant. Which one is correct?",accountant
"Karin Olesen is female. She has a profession. Candidates: librarian, accountant. Which profession is her?",accountant
"Sonia Heckel works as a accountant. She is female. Candidates: chief, accountant. Which job is correct?",accountant
"Delia Yolanda Mamani Huanca is female. She works as a accountant. Candidates: accountant, cashier. Question: What job does she have?",accountant
"Muriel Roques-Étienne is female. She works as a accountant. Candidates: housekeeper, accountant. Question: What job does she have?",accountant
Information: Geraldine Ssali Busuulwa is female. She works as a accountant. Options: housekeeper or accountant. Select the correct occupation.,accountant
"Ana Cristina Mena Rivas works as a accountant. She is female. Candidates: accountant, laborer. Which job is correct?",accountant
"I know that Sola Adesakin is female and works as a accountant. Here are some options: cashier, accountant. Which one is correct?",accountant
"Estefanía Meléndez works as a accountant. She is female. Candidates: janitor, accountant. Which job is correct?",accountant
"Janina Wencel is female. She has a profession. Candidates: accountant, analyst. Which profession is her?",accountant
"Mary Kathleen Kelly is female. She has a profession. Candidates: hairdresser, accountant. Which profession is her?",accountant
Information: Amy Thomson is female. She works as a accountant. Options: accountant or cook. Select the correct occupation.,accountant
Information: Ruth Grimwood is female. She works as a accountant. Options: accountant or ceo. Select the correct occupation.,accountant
"Isabelle Delyon is female. She works as a accountant. Candidates: accountant, guard. Question: What job does she have?",accountant
Information: Elizabeth Arévalo is female. She works as a accountant. Options: accountant or counselor. Select the correct occupation.,accountant
Information: Jane MacAdam is female. She works as a accountant. Options: auditor or accountant. Select the correct occupation.,accountant
"Rachel Osborne is female. She has a profession. Candidates: accountant, physician. Which profession is her?",accountant
"Tania Dubé works as a accountant. She is female. Candidates: manager, accountant. Which job is correct?",accountant
Information: Agnès Bricard is female. She works as a accountant. Options: accountant or nurse. Select the correct occupation.,accountant
"I know that Estella Schönberg is female and works as a accountant. Here are some options: accountant, housekeeper. Which one is correct?",accountant
"Marija Grbić is female. She has a profession. Candidates: chief, accountant. Which profession is her?",accountant
"Noemí de la Calle Sifré is female. She has a profession. Candidates: accountant, tailor. Which profession is her?",accountant
"Danielle Fostier is female. She has a profession. Candidates: auditor, accountant. Which profession is her?",accountant
"Mara Cameran is female. She works as a accountant. Candidates: accountant, developer. Question: What job does she have?",accountant
"I know that Ana Maria Goulart Torquato is female and works as a accountant. Here are some options: receptionist, accountant. Which one is correct?",accountant
"Ariell Johnson is female. She works as a accountant. Candidates: chief, accountant. Question: What job does she have?",accountant
Information: Jessica Anastasya is female. She works as a accountant. Options: accountant or tailor. Select the correct occupation.,accountant
"Manuelina Oliveira Ferreira is female. She has a profession. Candidates: accountant, mechanic. Which profession is her?",accountant
"Julianne Mweheire works as a accountant. She is female. Candidates: accountant, lawyer. Which job is correct?",accountant
"Adebola Adesola works as a accountant. She is female. Candidates: developer, accountant. Which job is correct?",accountant
Information: Rosa Margarita Roldán Bolívar is female. She works as a accountant. Options: driver or accountant. Select the correct occupation.,accountant
"Sheila Noakes, Baroness Noakes is female. She works as a accountant. Candidates: laborer, accountant. Question: What job does she have?",accountant
"Benedicta Abosi is female. She has a profession. Candidates: accountant, manager. Which profession is her?",accountant
Information: Marina Krasotkina is female. She works as a accountant. Options: accountant or salesperson. Select the correct occupation.,accountant
"Mpho Mookapele is female. She works as a accountant. Candidates: construction worker, accountant. Question: What job does she have?",accountant
"Helen Dickinson works as a accountant. She is female. Candidates: accountant, tailor. Which job is correct?",accountant
Information: Suzanne Paquette is female. She works as a accountant. Options: accountant or chief. Select the correct occupation.,accountant
"Mariette Korsrud is female. She has a profession. Candidates: construction worker, accountant. Which profession is her?",accountant
"I know that Q85882541 is female and works as a accountant. Here are some options: developer, accountant. Which one is correct?",accountant
"Katarína Vraštiaková is female. She works as a accountant. Candidates: accountant, designer. Question: What job does she have?",accountant
"Marion Paton is female. She has a profession. Candidates: hairdresser, accountant. Which profession is her?",accountant
"Madona Tito Betancur works as a accountant. She is female. Candidates: accountant, developer. Which job is correct?",accountant
Information: Takako Kurihara is female. She works as a accountant. Options: accountant or attendant. Select the correct occupation.,accountant
Information: Brenda Ann Porter is female. She works as a accountant. Options: ceo or accountant. Select the correct occupation.,accountant
Information: Romana Friedrichová is female. She works as a accountant. Options: accountant or mechanic. Select the correct occupation.,accountant
"Hiroko Kaneko is female. She works as a accountant. Candidates: librarian, accountant. Question: What job does she have?",accountant
"Lidia Ysabel Pareja Pera is female. She works as a accountant. Candidates: baker, accountant. Question: What job does she have?",accountant
Information: Visam Ali is female. She works as a accountant. Options: carpenter or accountant. Select the correct occupation.,accountant
Information: Esther Soria is female. She works as a accountant. Options: accountant or construction worker. Select the correct occupation.,accountant
"I know that Patience Akyianu is female and works as a accountant. Here are some options: housekeeper, accountant. Which one is correct?",accountant
"Lynn Chen-Zhang is female. She has a profession. Candidates: secretary, accountant. Which profession is her?",accountant
"Alaitz Zabala Zarate is female. She has a profession. Candidates: accountant, editor. Which profession is her?",accountant
Information: Inna Hodorkovska is female. She works as a accountant. Options: nurse or accountant. Select the correct occupation.,accountant
Information: Eliza Virginia de Souza Fernandes is female. She works as a accountant. Options: accountant or mechanic. Select the correct occupation.,accountant
"I know that Q63411851 is female and works as a accountant. Here are some options: accountant, hairdresser. Which one is correct?",accountant
"María Yedidia Alburqueque Trelles is female. She has a profession. Candidates: teacher, accountant. Which profession is her?",accountant
"Lo Shu-lei is female. She works as a accountant. Candidates: ceo, accountant. Question: What job does she have?",accountant
Information: Suzanne Sinclair is female. She works as a accountant. Options: salesperson or accountant. Select the correct occupation.,accountant
"Gabriela Giluk is female. She has a profession. Candidates: accountant, editor. Which profession is her?",accountant
Information: Sylvia Chalikosa is female. She works as a accountant. Options: accountant or supervisor. Select the correct occupation.,accountant
"Chiye Tomihiro is female. She works as a accountant. Candidates: nurse, accountant. Question: What job does she have?",accountant
"Teresia Wahlström is female. She has a profession. Candidates: janitor, accountant. Which profession is her?",accountant
"Olateju Abiola Somorin is female. She works as a accountant. Candidates: accountant, cashier. Question: What job does she have?",accountant
"Neo Bogatsu is female. She works as a accountant. Candidates: laborer, accountant. Question: What job does she have?",accountant
"Joyce Tyldesley is female. She works as a accountant. Candidates: accountant, laborer. Question: What job does she have?",accountant
Information: Patricia Pilar Zirena Bejarano is female. She works as a accountant. Options: lawyer or accountant. Select the correct occupation.,accountant
"Hulda Thomaschewski is female. She has a profession. Candidates: accountant, driver. Which profession is her?",accountant
"Mrs. Sándor Kovács is female. She works as a accountant. Candidates: accountant, construction worker. Question: What job does she have?",accountant
"Fany Olinda Rojas Noa is female. She has a profession. Candidates: accountant, physician. Which profession is her?",accountant
Information: María de las Mercedes Benítez is female. She works as a accountant. Options: hairdresser or accountant. Select the correct occupation.,accountant
"Elena Alekseevna Khusyaynova works as a accountant. She is female. Candidates: sheriff, accountant. Which job is correct?",accountant
"Helen Morgan is female. She has a profession. Candidates: auditor, accountant. Which profession is her?",accountant
"I know that Pilar Pagès Andrés is female and works as a accountant. Here are some options: mechanic, accountant. Which one is correct?",accountant
Information: Kjerstin Wøyen Funderud is female. She works as a accountant. Options: laborer or accountant. Select the correct occupation.,accountant
"Martine Pagé is female. She works as a accountant. Candidates: accountant, editor. Question: What job does she have?",accountant
Information: Maria del Pilar Hurtado is female. She works as a accountant. Options: accountant or assistant. Select the correct occupation.,accountant
"I know that Lynette Armstrong is female and works as a accountant. Here are some options: accountant, ceo. Which one is correct?",accountant
"Teri List is female. She works as a accountant. Candidates: physician, accountant. Question: What job does she have?",accountant
"Clara Bohm-Schuch is female. She works as a accountant. Candidates: tailor, accountant. Question: What job does she have?",accountant
"Lilia Chanysheva is female. She works as a accountant. Candidates: accountant, receptionist. Question: What job does she have?",accountant
"Zainab Ahmed works as a accountant. She is female. Candidates: baker, accountant. Which job is correct?",accountant
Information: Inuwa Yakubu Shalangwa is male. He works as a analyst. Options: driver or analyst. Select the correct occupation.,analyst
"Ana Ayuso Pozo is female. She has a profession. Candidates: manager, analyst. Which profession is her?",analyst
"I know that David Edwards is male and works as a assistant. Here are some options: chief, assistant. Which one is correct?",assistant
"John III of Henneberg-Schleusingen is male. He has a profession. Candidates: manager, assistant. Which profession is his?",assistant
"I know that Aleksander Jaworowski is male and works as a assistant. Here are some options: cashier, assistant. Which one is correct?",assistant
"Ladislav Husák works as a assistant. He is male. Candidates: mover, assistant. Which job is correct?",assistant
"Jacques Maggiori is male. He has a profession. Candidates: mover, assistant. Which profession is his?",assistant
"I know that Tomáš Klášterecký is male and works as a assistant. Here are some options: cleaner, assistant. Which one is correct?",assistant
"Gerard Vilardaga i Cunill is male. He works as a assistant. Candidates: carpenter, assistant. Question: What job does he have?",assistant
Information: David Edmondson is male. He works as a assistant. Options: baker or assistant. Select the correct occupation.,assistant
Information: Kudi A Ayuba is male. He works as a assistant. Options: assistant or farmer. Select the correct occupation.,assistant
"Andrew McRae Davidson works as a assistant. He is male. Candidates: developer, assistant. Which job is correct?",assistant
"Abel Contreras is male. He has a profession. Candidates: assistant, cook. Which profession is his?",assistant
"Neithard Kuhrke works as a assistant. He is male. Candidates: janitor, assistant. Which job is correct?",assistant
Information: Jan Øyvind Helgesen is male. He works as a assistant. Options: hairdresser or assistant. Select the correct occupation.,assistant
"Rainer Karl Litz is male. He works as a assistant. Candidates: writer, assistant. Question: What job does he have?",assistant
Information: Maurits Gerard De Keyzer is male. He works as a assistant. Options: assistant or counselor. Select the correct occupation.,assistant
"Ludwig works as a assistant. He is male. Candidates: assistant, auditor. Which job is correct?",assistant
Information: Nikolaus Fries is male. He works as a assistant. Options: cook or assistant. Select the correct occupation.,assistant
"Ernst Dertmann is male. He has a profession. Candidates: assistant, manager. Which profession is his?",assistant
"I know that Filip Skoumal is male and works as a assistant. Here are some options: assistant, sheriff. Which one is correct?",assistant
Information: Paul von Aldringen is male. He works as a assistant. Options: assistant or janitor. Select the correct occupation.,assistant
"Kryštof Látal is male. He works as a assistant. Candidates: assistant, salesperson. Question: What job does he have?",assistant
"I know that Camille Blauwet is male and works as a assistant. Here are some options: cashier, assistant. Which one is correct?",assistant
"Antonio Donato Sciacovelli is male. He has a profession. Candidates: secretary, assistant. Which profession is his?",assistant
"I know that Gordon Cressy is male and works as a assistant. Here are some options: guard, assistant. Which one is correct?",assistant
"I know that Michael Sheppard is male and works as a assistant. Here are some options: assistant, designer. Which one is correct?",assistant
"Rafael Schmid works as a assistant. He is male. Candidates: housekeeper, assistant. Which job is correct?",assistant
"Robin Tonniau is male. He has a profession. Candidates: assistant, analyst. Which profession is his?",assistant
"Oscar Graubner works as a assistant. He is male. Candidates: janitor, assistant. Which job is correct?",assistant
"Debin Tian is male. He works as a assistant. Candidates: assistant, attendant. Question: What job does he have?",assistant
"Eberhard Arbeiter works as a assistant. He is male. Candidates: assistant, designer. Which job is correct?",assistant
Information: George L. Kelling is male. He works as a assistant. Options: cashier or assistant. Select the correct occupation.,assistant
"I know that Ian Cummins is male and works as a assistant. Here are some options: mover, assistant. Which one is correct?",assistant
"Joel E. Bernard is male. He has a profession. Candidates: assistant, chief. Which profession is his?",assistant
"Ronald Lutz works as a assistant. He is male. Candidates: assistant, analyst. Which job is correct?",assistant
"Alexandre Stephan works as a assistant. He is male. Candidates: developer, assistant. Which job is correct?",assistant
"Jürgen Brehme works as a assistant. He is male. Candidates: receptionist, assistant. Which job is correct?",assistant
"Dirk Jan Vakkers works as a assistant. He is male. Candidates: secretary, assistant. Which job is correct?",assistant
"Filip Gerec is male. He works as a assistant. Candidates: editor, assistant. Question: What job does he have?",assistant
"I know that Börje Nilsson is male and works as a assistant. Here are some options: analyst, assistant. Which one is correct?",assistant
Information: Anton Heppeler is male. He works as a assistant. Options: assistant or editor. Select the correct occupation.,assistant
"Detlef Luthe is male. He works as a assistant. Candidates: assistant, farmer. Question: What job does he have?",assistant
"I know that Jean-Marie Ecoiffier is male and works as a assistant. Here are some options: editor, assistant. Which one is correct?",assistant
"Arnaud de Broca works as a assistant. He is male. Candidates: librarian, assistant. Which job is correct?",assistant
"Valdemars Briedis is male. He works as a assistant. Candidates: secretary, assistant. Question: What job does he have?",assistant
Information: Marinus P. Verpoorte is male. He works as a assistant. Options: assistant or guard. Select the correct occupation.,assistant
"Bart van Kent is male. He has a profession. Candidates: editor, assistant. Which profession is his?",assistant
Information: Iyare Godfrey Innocent is male. He works as a assistant. Options: assistant or sheriff. Select the correct occupation.,assistant
"I know that Robert C. DiGiulio is male and works as a assistant. Here are some options: assistant, auditor. Which one is correct?",assistant
"Matthias Belke-Zeng is male. He works as a assistant. Candidates: counselor, assistant. Question: What job does he have?",assistant
Information: Ronald G. Lewis is male. He works as a assistant. Options: assistant or developer. Select the correct occupation.,assistant
"Gerhard Regel is male. He works as a assistant. Candidates: assistant, guard. Question: What job does he have?",assistant
"I know that Chris Farrelly is male and works as a assistant. Here are some options: cashier, assistant. Which one is correct?",assistant
"I know that Andreas Polutta is male and works as a assistant. Here are some options: attendant, assistant. Which one is correct?",assistant
Information: Henry Thomas Hancock is male. He works as a assistant. Options: assistant or chief. Select the correct occupation.,assistant
Information: Harekala Hajabba is male. He works as a assistant. Options: salesperson or assistant. Select the correct occupation.,assistant
"Prafulla Samantara is male. He works as a assistant. Candidates: assistant, baker. Question: What job does he have?",assistant
"Q125579931 is male. He works as a assistant. Candidates: assistant, farmer. Question: What job does he have?",assistant
"Michael Feil is male. He works as a assistant. Candidates: clerk, assistant. Question: What job does he have?",assistant
"Arno Combe is male. He works as a assistant. Candidates: farmer, assistant. Question: What job does he have?",assistant
"Jens Jekewitz is male. He has a profession. Candidates: carpenter, assistant. Which profession is his?",assistant
"I know that Mark Lusk is male and works as a assistant. Here are some options: assistant, secretary. Which one is correct?",assistant
"Jack Calhoun is male. He has a profession. Candidates: accountant, assistant. Which profession is his?",assistant
"Haji Munna works as a assistant. He is male. Candidates: cashier, assistant. Which job is correct?",assistant
"I know that Stephen Budd is male and works as a assistant. Here are some options: assistant, cook. Which one is correct?",assistant
"Ed Carlos Silva Nascimento is male. He has a profession. Candidates: assistant, tailor. Which profession is his?",assistant
"Marcus Hußmann is male. He has a profession. Candidates: accountant, assistant. Which profession is his?",assistant
Information: José Palacios is male. He works as a assistant. Options: assistant or guard. Select the correct occupation.,assistant
"Olof Östling works as a assistant. He is male. Candidates: cleaner, assistant. Which job is correct?",assistant
"Ademir Laurentino dos Santos Estevão is male. He works as a assistant. Candidates: teacher, assistant. Question: What job does he have?",assistant
"I know that G. Muniratnam is male and works as a assistant. Here are some options: assistant, auditor. Which one is correct?",assistant
"I know that Thomas Geisen is male and works as a assistant. Here are some options: assistant, auditor. Which one is correct?",assistant
"Frank Alford is male. He has a profession. Candidates: assistant, analyst. Which profession is his?",assistant
"Dietmar Böhm is male. He works as a assistant. Candidates: ceo, assistant. Question: What job does he have?",assistant
Information: Edwin Courtland Dinwiddie is male. He works as a assistant. Options: assistant or auditor. Select the correct occupation.,assistant
"Carlos Stetter is male. He works as a assistant. Candidates: assistant, guard. Question: What job does he have?",assistant
"Hans-Jürgen Seemann works as a assistant. He is male. Candidates: assistant, editor. Which job is correct?",assistant
"Peter Chai is male. He has a profession. Candidates: assistant, writer. Which profession is his?",assistant
"Bibhuti Bhushan Sarkar is male. He has a profession. Candidates: assistant, accountant. Which profession is his?",assistant
"Owen Elias Roberts works as a assistant. He is male. Candidates: assistant, janitor. Which job is correct?",assistant
"Jean-Noël Lloze works as a assistant. He is male. Candidates: mover, assistant. Which job is correct?",assistant
"Vladimír Vácha is male. He has a profession. Candidates: assistant, driver. Which profession is his?",assistant
Information: Karl Theodor Hofmann is male. He works as a assistant. Options: ceo or assistant. Select the correct occupation.,assistant
"Peter Buxtun works as a assistant. He is male. Candidates: assistant, clerk. Which job is correct?",assistant
"Helmut Kreidenweis works as a assistant. He is male. Candidates: assistant, writer. Which job is correct?",assistant
"Ross Deuchar is male. He has a profession. Candidates: assistant, librarian. Which profession is his?",assistant
Information: Aleš Urban is male. He works as a assistant. Options: assistant or chief. Select the correct occupation.,assistant
"Tomasz Franciszek Czapski works as a assistant. He is male. Candidates: assistant, janitor. Which job is correct?",assistant
"Jan Šmída is male. He has a profession. Candidates: assistant, mover. Which profession is his?",assistant
"I know that Wolfgang Wetzel is male and works as a assistant. Here are some options: salesperson, assistant. Which one is correct?",assistant
"Kiritkumar Mansukhlal Acharya is male. He has a profession. Candidates: assistant, accountant. Which profession is his?",assistant
"Antonio Serafim de Oliveira is male. He has a profession. Candidates: lawyer, assistant. Which profession is his?",assistant
"Niklas Gestrin is male. He works as a assistant. Candidates: analyst, assistant. Question: What job does he have?",assistant
