prompt,completion
"Marina Muravyova-Gazmanova works as a accountant. She is female. Candidates: accountant, counselor. Which job is correct?",accountant
"Inuwa Yakubu Shalangwa is male. He has a profession. Candidates: analyst, laborer. Which profession is his?",analyst
Information: Ana Ayuso Pozo is female. She works as a analyst. Options: analyst or ceo. Select the correct occupation.,analyst
"David Edwards works as a assistant. He is male. Candidates: assistant, mover. Which job is correct?",assistant
Information: John III of Henneberg-Schleusingen is male. He works as a assistant. Options: assistant or physician. Select the correct occupation.,assistant
"I know that Aleksander Jaworowski is male and works as a assistant. Here are some options: assistant, mechanic. Which one is correct?",assistant
"I know that Ladislav Husák is male and works as a assistant. Here are some options: receptionist, assistant. Which one is correct?",assistant
"Jacques Maggiori works as a assistant. He is male. Candidates: assistant, editor. Which job is correct?",assistant
"I know that Tomáš Klášterecký is male and works as a assistant. Here are some options: librarian, assistant. Which one is correct?",assistant
Information: Gerard Vilardaga i Cunill is male. He works as a assistant. Options: editor or assistant. Select the correct occupation.,assistant
"David Edmondson is male. He works as a assistant. Candidates: clerk, assistant. Question: What job does he have?",assistant
"Kudi A Ayuba is male. He works as a assistant. Candidates: assistant, ceo. Question: What job does he have?",assistant
Information: Andrew McRae Davidson is male. He works as a assistant. Options: assistant or cleaner. Select the correct occupation.,assistant
"Abel Contreras is male. He has a profession. Candidates: manager, assistant. Which profession is his?",assistant
"I know that Neithard Kuhrke is male and works as a assistant. Here are some options: assistant, mover. Which one is correct?",assistant
Information: Jan Øyvind Helgesen is male. He works as a assistant. Options: assistant or tailor. Select the correct occupation.,assistant
"Rainer Karl Litz is male. He has a profession. Candidates: assistant, sheriff. Which profession is his?",assistant
"I know that Maurits Gerard De Keyzer is male and works as a assistant. Here are some options: assistant, salesperson. Which one is correct?",assistant
Information: Ludwig is male. He works as a assistant. Options: assistant or guard. Select the correct occupation.,assistant
"Nikolaus Fries is male. He has a profession. Candidates: assistant, receptionist. Which profession is his?",assistant
"Ernst Dertmann is male. He has a profession. Candidates: assistant, tailor. Which profession is his?",assistant
"Filip Skoumal is male. He works as a assistant. Candidates: designer, assistant. Question: What job does he have?",assistant
"Paul von Aldringen is male. He works as a assistant. Candidates: assistant, guard. Question: What job does he have?",assistant
"Zuzana Rebcová is female. She has a profession. Candidates: assistant, physician. Which profession is her?",assistant
Information: Maria Cristina Leal de Carvalho Viegas is female. She works as a assistant. Options: assistant or attendant. Select the correct occupation.,assistant
"I know that Adar Abdulkadir is female and works as a assistant. Here are some options: ceo, assistant. Which one is correct?",assistant
"Jeanie Walker is female. She works as a assistant. Candidates: assistant, tailor. Question: What job does she have?",assistant
"Cecilia Gallik Kennedy works as a assistant. She is female. Candidates: receptionist, assistant. Which job is correct?",assistant
"I know that Louisa Irwin is female and works as a assistant. Here are some options: assistant, guard. Which one is correct?",assistant
"I know that Harriett Eliza MacKinlay is female and works as a assistant. Here are some options: assistant, hairdresser. Which one is correct?",assistant
"I know that Zdeňka Chytilová is female and works as a assistant. Here are some options: secretary, assistant. Which one is correct?",assistant
"I know that Cristiane Denise Modolo Siqueira is female and works as a assistant. Here are some options: assistant, developer. Which one is correct?",assistant
"Paulette Ackermann is female. She works as a assistant. Candidates: assistant, carpenter. Question: What job does she have?",assistant
"Mary McKay Scott is female. She works as a assistant. Candidates: receptionist, assistant. Question: What job does she have?",assistant
"I know that Adéla Dostálová is female and works as a assistant. Here are some options: assistant, construction worker. Which one is correct?",assistant
Information: Lucie Cejpek Blaštíková is female. She works as a assistant. Options: assistant or ceo. Select the correct occupation.,assistant
"Dawn Black is female. She has a profession. Candidates: sheriff, assistant. Which profession is her?",assistant
"Hansi Pollack is female. She has a profession. Candidates: baker, assistant. Which profession is her?",assistant
"Maria Palester works as a assistant. She is female. Candidates: assistant, accountant. Which job is correct?",assistant
"Tirana Hassan works as a assistant. She is female. Candidates: analyst, assistant. Which job is correct?",assistant
Information: Q131599152 is female. She works as a assistant. Options: assistant or guard. Select the correct occupation.,assistant
"Marie-France Lalonde is female. She works as a assistant. Candidates: assistant, writer. Question: What job does she have?",assistant
Information: Lucia Kramárová is female. She works as a assistant. Options: counselor or assistant. Select the correct occupation.,assistant
"I know that Adrian Vaughan is male and works as a attendant. Here are some options: clerk, attendant. Which one is correct?",attendant
"I know that Bobby Calder is male and works as a attendant. Here are some options: attendant, mover. Which one is correct?",attendant
"Antonie Formanová is female. She works as a attendant. Candidates: attendant, carpenter. Question: What job does she have?",attendant
"Monica Coghlan is female. She works as a attendant. Candidates: lawyer, attendant. Question: What job does she have?",attendant
"Andreas Staribacher works as a auditor. He is male. Candidates: construction worker, auditor. Which job is correct?",auditor
Information: Werner Conrad is male. He works as a auditor. Options: guard or auditor. Select the correct occupation.,auditor
"Bjarke Vodder Nielsen is male. He has a profession. Candidates: auditor, salesperson. Which profession is his?",auditor
"Carsten Ernst is male. He works as a auditor. Candidates: auditor, janitor. Question: What job does he have?",auditor
"I know that Filip Tammelin is male and works as a auditor. Here are some options: salesperson, auditor. Which one is correct?",auditor
"Ulrich Zürn is male. He works as a auditor. Candidates: cleaner, auditor. Question: What job does he have?",auditor
Information: Michel Côté is male. He works as a auditor. Options: auditor or laborer. Select the correct occupation.,auditor
"I know that Ola Gustav Nordgaard is male and works as a auditor. Here are some options: auditor, writer. Which one is correct?",auditor
"Jacques Singer is male. He works as a auditor. Candidates: physician, auditor. Question: What job does he have?",auditor
Information: Randy Weeks is male. He works as a auditor. Options: auditor or cleaner. Select the correct occupation.,auditor
"Roman Pekala is male. He has a profession. Candidates: auditor, cashier. Which profession is his?",auditor
"James Van Leuven Mensah is male. He has a profession. Candidates: physician, auditor. Which profession is his?",auditor
"Ján Lalka works as a auditor. He is male. Candidates: auditor, laborer. Which job is correct?",auditor
"Alexander Hemmelrath works as a auditor. He is male. Candidates: auditor, writer. Which job is correct?",auditor
"Kai C. Andrejewski is male. He works as a auditor. Candidates: developer, auditor. Question: What job does he have?",auditor
"I know that Karl Eicke is male and works as a auditor. Here are some options: designer, auditor. Which one is correct?",auditor
"I know that Q135278328 is male and works as a auditor. Here are some options: auditor, clerk. Which one is correct?",auditor
"Renivaldo Alves do Nascimento is male. He has a profession. Candidates: auditor, ceo. Which profession is his?",auditor
"Jan-Baptist De Feyter works as a auditor. He is male. Candidates: auditor, secretary. Which job is correct?",auditor
"Q111738925 is male. He has a profession. Candidates: cook, auditor. Which profession is his?",auditor
Information: Josephine Maltby is female. She works as a auditor. Options: nurse or auditor. Select the correct occupation.,auditor
"Joy Phumaphi is female. She works as a auditor. Candidates: auditor, editor. Question: What job does she have?",auditor
"Bergljot Brennvik is female. She works as a auditor. Candidates: ceo, auditor. Question: What job does she have?",auditor
"I know that Melanie Krause is female and works as a auditor. Here are some options: auditor, baker. Which one is correct?",auditor
"Eva Kolstad works as a auditor. She is female. Candidates: auditor, editor. Which job is correct?",auditor
"Marie Chantal Zaninka works as a auditor. She is female. Candidates: auditor, cook. Which job is correct?",auditor
"I know that Rebecca Mtekateka is female and works as a auditor. Here are some options: auditor, salesperson. Which one is correct?",auditor
"Emily Lansell works as a auditor. She is female. Candidates: writer, auditor. Which job is correct?",auditor
"Linoy Reich is female. She works as a auditor. Candidates: auditor, accountant. Question: What job does she have?",auditor
"Ellen Tohvri is female. She works as a auditor. Candidates: writer, auditor. Question: What job does she have?",auditor
"Lee Hudman works as a auditor. She is female. Candidates: teacher, auditor. Which job is correct?",auditor
"I know that Lilia Chanysheva is female and works as a auditor. Here are some options: auditor, chief. Which one is correct?",auditor
"Sue Gill is female. She has a profession. Candidates: auditor, writer. Which profession is her?",auditor
"Yoo Jung-hyun is female. She works as a auditor. Candidates: auditor, clerk. Question: What job does she have?",auditor
"I know that Ana Frohmiller is female and works as a auditor. Here are some options: auditor, salesperson. Which one is correct?",auditor
"Elke König is female. She works as a auditor. Candidates: auditor, assistant. Question: What job does she have?",auditor
"Millycent Mashele is female. She works as a auditor. Candidates: clerk, auditor. Question: What job does she have?",auditor
"Ichechi Chinarhu Okonkwo is female. She has a profession. Candidates: hairdresser, auditor. Which profession is her?",auditor
"Àngels Fitó Bertran works as a auditor. She is female. Candidates: counselor, auditor. Which job is correct?",auditor
"Romana Friedrichová is female. She has a profession. Candidates: driver, auditor. Which profession is her?",auditor
"Martin Coupaye is male. He works as a baker. Candidates: baker, auditor. Question: What job does he have?",baker
"Llorenç Birba i Cordomí is male. He works as a baker. Candidates: baker, mover. Question: What job does he have?",baker
"Viateur Éthier is male. He has a profession. Candidates: baker, tailor. Which profession is his?",baker
"Rahul Mandal works as a baker. He is male. Candidates: baker, mechanic. Which job is correct?",baker
"Frank Klosterman works as a baker. He is male. Candidates: accountant, baker. Which job is correct?",baker
"Friedrich Hubert Esser is male. He has a profession. Candidates: baker, writer. Which profession is his?",baker
"Rasmus Hansen is male. He works as a baker. Candidates: baker, editor. Question: What job does he have?",baker
"Hans-Artur Bauckhage works as a baker. He is male. Candidates: baker, writer. Which job is correct?",baker
Information: Friedrich Wilhelm Eikmeier is male. He works as a baker. Options: housekeeper or baker. Select the correct occupation.,baker
Information: Jean-Pierre Crouzet is male. He works as a baker. Options: chief or baker. Select the correct occupation.,baker
Information: Jan Noworolski is male. He works as a baker. Options: baker or editor. Select the correct occupation.,baker
Information: Alphonse-Edgar Guillemette is male. He works as a baker. Options: baker or chief. Select the correct occupation.,baker
"Bruno Feldeisen is male. He works as a baker. Candidates: baker, librarian. Question: What job does he have?",baker
"I know that Claude Hodel is male and works as a baker. Here are some options: baker, designer. Which one is correct?",baker
"Ferdinand Heinrich Paur is male. He works as a baker. Candidates: baker, assistant. Question: What job does he have?",baker
"Pierre Lacam works as a baker. He is male. Candidates: baker, ceo. Which job is correct?",baker
"Heinrich Goltermann works as a baker. He is male. Candidates: baker, farmer. Which job is correct?",baker
"Colin Pitchfork is male. He works as a baker. Candidates: cleaner, baker. Question: What job does he have?",baker
Information: Remigio Venturoli is male. He works as a baker. Options: baker or housekeeper. Select the correct occupation.,baker
"I know that Johannes Steinbeis is male and works as a baker. Here are some options: baker, manager. Which one is correct?",baker
"Maria Anna Zauner works as a baker. She is female. Candidates: baker, counselor. Which job is correct?",baker
"I know that Melissa Chou is female and works as a baker. Here are some options: cleaner, baker. Which one is correct?",baker
"I know that Belinda Leong is female and works as a baker. Here are some options: baker, developer. Which one is correct?",baker
"I know that Marithé de Alvarado is female and works as a baker. Here are some options: baker, analyst. Which one is correct?",baker
Information: Noa Cochva is female. She works as a baker. Options: librarian or baker. Select the correct occupation.,baker
"Ibrahim Aicha Karimoune is female. She has a profession. Candidates: writer, baker. Which profession is her?",baker
"Judith Erdin works as a baker. She is female. Candidates: janitor, baker. Which job is correct?",baker
"Aslinur Yalinkilic works as a baker. She is female. Candidates: attendant, baker. Which job is correct?",baker
"Barbara Okereke is female. She has a profession. Candidates: clerk, baker. Which profession is her?",baker
"I know that Józefa Stalkowska is female and works as a baker. Here are some options: baker, janitor. Which one is correct?",baker
"Agnès Bertrand works as a baker. She is female. Candidates: baker, supervisor. Which job is correct?",baker
"Melissa Forti is female. She works as a baker. Candidates: baker, editor. Question: What job does she have?",baker
Information: Anna Mae Wagler is female. She works as a baker. Options: baker or ceo. Select the correct occupation.,baker
"Claire Heitzler is female. She works as a baker. Candidates: baker, clerk. Question: What job does she have?",baker
Information: Jeanne-Gabrielle Bonnefont is female. She works as a baker. Options: baker or secretary. Select the correct occupation.,baker
"I know that Jessica Préalpato is female and works as a baker. Here are some options: counselor, baker. Which one is correct?",baker
"Paola Velez is female. She works as a baker. Candidates: baker, cashier. Question: What job does she have?",baker
"Christelle Brua is female. She has a profession. Candidates: lawyer, baker. Which profession is her?",baker
"Barbora Gorecká is female. She has a profession. Candidates: driver, baker. Which profession is her?",baker
Information: Paul Manauthon is male. He works as a carpenter. Options: carpenter or designer. Select the correct occupation.,carpenter
"Willm Rolf Meyer works as a carpenter. He is male. Candidates: baker, carpenter. Which job is correct?",carpenter
Information: Christian David is male. He works as a carpenter. Options: janitor or carpenter. Select the correct occupation.,carpenter
"John Morgan Jones is male. He works as a carpenter. Candidates: nurse, carpenter. Question: What job does he have?",carpenter
"David Grinbaum is male. He works as a carpenter. Candidates: carpenter, salesperson. Question: What job does he have?",carpenter
Information: Simon Mee is male. He works as a carpenter. Options: developer or carpenter. Select the correct occupation.,carpenter
"I know that August Kapell is male and works as a carpenter. Here are some options: carpenter, driver. Which one is correct?",carpenter
"Q23943541 works as a carpenter. He is male. Candidates: carpenter, chief. Which job is correct?",carpenter
"I know that Leopold Kaufmann is male and works as a carpenter. Here are some options: carpenter, librarian. Which one is correct?",carpenter
"I know that Johann Georg Hasler is male and works as a carpenter. Here are some options: carpenter, mechanic. Which one is correct?",carpenter
"Gerardo Rodríguez Fernández works as a carpenter. He is male. Candidates: guard, carpenter. Which job is correct?",carpenter
"Jörg Spatzier works as a carpenter. He is male. Candidates: manager, carpenter. Which job is correct?",carpenter
"Hone Taiapa works as a carpenter. He is male. Candidates: carpenter, counselor. Which job is correct?",carpenter
Information: Julius Feldstein is male. He works as a carpenter. Options: carpenter or designer. Select the correct occupation.,carpenter
"Pieter Noorwits is male. He works as a carpenter. Candidates: counselor, carpenter. Question: What job does he have?",carpenter
"Hugorinus Kijne is male. He has a profession. Candidates: carpenter, construction worker. Which profession is his?",carpenter
"Modesto Freire Fernández is male. He works as a carpenter. Candidates: baker, carpenter. Question: What job does he have?",carpenter
"August Schachtebeck works as a carpenter. He is male. Candidates: carpenter, librarian. Which job is correct?",carpenter
"Ron Weighell works as a carpenter. He is male. Candidates: carpenter, cleaner. Which job is correct?",carpenter
"I know that Alvin T. Smith is male and works as a carpenter. Here are some options: cleaner, carpenter. Which one is correct?",carpenter
"Khana Feinbukh is female. She works as a carpenter. Candidates: cleaner, carpenter. Question: What job does she have?",carpenter
"I know that Trina Gulliver is female and works as a carpenter. Here are some options: assistant, carpenter. Which one is correct?",carpenter
"May Clark is female. She works as a carpenter. Candidates: physician, carpenter. Question: What job does she have?",carpenter
"Sandra Lovelace Nicholas is female. She has a profession. Candidates: carpenter, attendant. Which profession is her?",carpenter
"I know that Mathilde Imer is female and works as a carpenter. Here are some options: sheriff, carpenter. Which one is correct?",carpenter
"Ulrika Holmer is female. She works as a carpenter. Candidates: nurse, carpenter. Question: What job does she have?",carpenter
"I know that Pete Joyce is female and works as a carpenter. Here are some options: carpenter, receptionist. Which one is correct?",carpenter
"I know that Yoshie Kongō is female and works as a carpenter. Here are some options: designer, carpenter. Which one is correct?",carpenter
Information: Yura is female. She works as a carpenter. Options: carpenter or mechanic. Select the correct occupation.,carpenter
"Erna Perlman is female. She has a profession. Candidates: secretary, carpenter. Which profession is her?",carpenter
Information: Amy Devers is female. She works as a carpenter. Options: carpenter or analyst. Select the correct occupation.,carpenter
Information: Sarina Hitz is female. She works as a carpenter. Options: carpenter or receptionist. Select the correct occupation.,carpenter
"I know that Kate Braid is female and works as a carpenter. Here are some options: mover, carpenter. Which one is correct?",carpenter
"Joanna Gruzlewska is female. She works as a carpenter. Candidates: auditor, carpenter. Question: What job does she have?",carpenter
"Aster Plotnik is female. She has a profession. Candidates: carpenter, editor. Which profession is her?",carpenter
"Melanie Woods is female. She has a profession. Candidates: carpenter, driver. Which profession is her?",carpenter
"Judith Hoch Wray works as a carpenter. She is female. Candidates: physician, carpenter. Which job is correct?",carpenter
Information: Luba Dudzik is female. She works as a carpenter. Options: carpenter or baker. Select the correct occupation.,carpenter
"I know that Michał Stawowy is female and works as a carpenter. Here are some options: analyst, carpenter. Which one is correct?",carpenter
"I know that Anita Bach is female and works as a carpenter. Here are some options: designer, carpenter. Which one is correct?",carpenter
"Johann Gottlieb Zenker is male. He works as a cashier. Candidates: physician, cashier. Question: What job does he have?",cashier
Information: Kei Ogura is male. He works as a cashier. Options: cashier or driver. Select the correct occupation.,cashier
Information: Hirotaka Ishihara is male. He works as a cashier. Options: farmer or cashier. Select the correct occupation.,cashier
"Richárd Horinka is male. He has a profession. Candidates: cashier, clerk. Which profession is his?",cashier
Information: Takeshi Ōnishi is male. He works as a cashier. Options: accountant or cashier. Select the correct occupation.,cashier
Information: Otto Kotouč is male. He works as a cashier. Options: librarian or cashier. Select the correct occupation.,cashier
Information: Johann Joachim Ludwig Wenck is male. He works as a cashier. Options: physician or cashier. Select the correct occupation.,cashier
"Mauritz Cuno works as a cashier. He is male. Candidates: cashier, chief. Which job is correct?",cashier
"Mathias Gullia is male. He has a profession. Candidates: designer, cashier. Which profession is his?",cashier
"John Abbot works as a cashier. He is male. Candidates: cashier, driver. Which job is correct?",cashier
"Pedro Bernardo Orcasitas works as a cashier. He is male. Candidates: cashier, writer. Which job is correct?",cashier
"Antonín Šrut is male. He works as a cashier. Candidates: hairdresser, cashier. Question: What job does he have?",cashier
"Domenico Lalli works as a cashier. He is male. Candidates: driver, cashier. Which job is correct?",cashier
Information: Yoshihiro Seki is male. He works as a cashier. Options: salesperson or cashier. Select the correct occupation.,cashier
"Yōichi Shiraishi works as a cashier. He is male. Candidates: cashier, guard. Which job is correct?",cashier
"John Burton is male. He has a profession. Candidates: cashier, clerk. Which profession is his?",cashier
"Júlio Rodrigues is male. He works as a cashier. Candidates: editor, cashier. Question: What job does he have?",cashier
"I know that Didier Pilon is male and works as a cashier. Here are some options: cashier, janitor. Which one is correct?",cashier
"James Forman Jr. is male. He works as a cashier. Candidates: cashier, chief. Question: What job does he have?",cashier
"Alois Čermák works as a cashier. He is male. Candidates: cashier, manager. Which job is correct?",cashier
"Marie A. Detrick is female. She has a profession. Candidates: auditor, cashier. Which profession is her?",cashier
"I know that Clara Almánzar is female and works as a cashier. Here are some options: cashier, salesperson. Which one is correct?",cashier
"Clémence Roy works as a cashier. She is female. Candidates: cashier, secretary. Which job is correct?",cashier
"Katharina Peters is female. She works as a cashier. Candidates: chief, cashier. Question: What job does she have?",cashier
"Anna Berggren is female. She has a profession. Candidates: manager, cashier. Which profession is her?",cashier
"Yukari Kondō is female. She has a profession. Candidates: baker, cashier. Which profession is her?",cashier
"Hilda Malm is female. She has a profession. Candidates: cashier, librarian. Which profession is her?",cashier
"Anna Ronnebäck is female. She works as a cashier. Candidates: cashier, carpenter. Question: What job does she have?",cashier
"Talita Isabel Soares works as a cashier. She is female. Candidates: cashier, attendant. Which job is correct?",cashier
Information: Lilian Roques Silva Felipe is female. She works as a cashier. Options: nurse or cashier. Select the correct occupation.,cashier
"I know that Jessica Robbin is female and works as a cashier. Here are some options: analyst, cashier. Which one is correct?",cashier
Information: Anna Natalia is female. She works as a cashier. Options: cashier or nurse. Select the correct occupation.,cashier
Information: Frederika Santing is female. She works as a cashier. Options: cashier or analyst. Select the correct occupation.,cashier
"Kai Wargalla is female. She has a profession. Candidates: cashier, accountant. Which profession is her?",cashier
"Deborah Ebony Chung works as a cashier. She is female. Candidates: cashier, driver. Which job is correct?",cashier
"Caroline Radzik is female. She works as a cashier. Candidates: cashier, housekeeper. Question: What job does she have?",cashier
"Hannah Wolker is female. She has a profession. Candidates: cashier, tailor. Which profession is her?",cashier
"Märta Öberg is female. She has a profession. Candidates: writer, cashier. Which profession is her?",cashier
Information: Mayumi Ishino is female. She works as a cashier. Options: cashier or baker. Select the correct occupation.,cashier
"HAchubby works as a cashier. She is female. Candidates: receptionist, cashier. Which job is correct?",cashier
"Amir Ashkenazi is male. He works as a ceo. Candidates: ceo, mechanic. Question: What job does he have?",ceo
"Peter Njonjo works as a ceo. He is male. Candidates: teacher, ceo. Which job is correct?",ceo
"I know that Dukagjin Lipa is male and works as a ceo. Here are some options: ceo, attendant. Which one is correct?",ceo
"Emanuel Sharon is male. He has a profession. Candidates: nurse, ceo. Which profession is his?",ceo
"Thomas Dohmke works as a ceo. He is male. Candidates: ceo, nurse. Which job is correct?",ceo
"Pascal Isoard-Thomas is male. He works as a ceo. Candidates: lawyer, ceo. Question: What job does he have?",ceo
"I know that Simon Segars is male and works as a ceo. Here are some options: ceo, nurse. Which one is correct?",ceo
"Q135160153 is male. He has a profession. Candidates: ceo, guard. Which profession is his?",ceo
Information: V. Salminen is male. He works as a ceo. Options: ceo or hairdresser. Select the correct occupation.,ceo
"Marcus Leaver is male. He has a profession. Candidates: ceo, baker. Which profession is his?",ceo
"I know that Siegfried Wolf is male and works as a ceo. Here are some options: ceo, manager. Which one is correct?",ceo
Information: David Musto is male. He works as a ceo. Options: ceo or designer. Select the correct occupation.,ceo
"Christian Klein works as a ceo. He is male. Candidates: ceo, cashier. Which job is correct?",ceo
"James Earl Rudder is male. He works as a ceo. Candidates: ceo, editor. Question: What job does he have?",ceo
"Eric Haddad works as a ceo. He is male. Candidates: writer, ceo. Which job is correct?",ceo
Information: Ezekiel Stone Wiggins is male. He works as a ceo. Options: ceo or cashier. Select the correct occupation.,ceo
"Andrew Curtis works as a ceo. He is male. Candidates: ceo, writer. Which job is correct?",ceo
"I know that Neville Purvis is male and works as a ceo. Here are some options: counselor, ceo. Which one is correct?",ceo
"Ian Ayre works as a ceo. He is male. Candidates: supervisor, ceo. Which job is correct?",ceo
Information: Jay Blazek Crossley is male. He works as a ceo. Options: farmer or ceo. Select the correct occupation.,ceo
Information: Ravit Barniv is female. She works as a ceo. Options: mechanic or ceo. Select the correct occupation.,ceo
"I know that Jeanette Aaen is female and works as a ceo. Here are some options: analyst, ceo. Which one is correct?",ceo
"Birgitta Forsström works as a ceo. She is female. Candidates: ceo, developer. Which job is correct?",ceo
"I know that Heike Wiehle-Timm is female and works as a ceo. Here are some options: salesperson, ceo. Which one is correct?",ceo
Information: Wendy Holman is female. She works as a ceo. Options: ceo or attendant. Select the correct occupation.,ceo
"Desirée Bollier is female. She works as a ceo. Candidates: writer, ceo. Question: What job does she have?",ceo
"Chantal-Line Carpentier is female. She has a profession. Candidates: ceo, cook. Which profession is her?",ceo
"Carys Roberts is female. She works as a ceo. Candidates: clerk, ceo. Question: What job does she have?",ceo
"I know that Linda Obi is female and works as a ceo. Here are some options: ceo, nurse. Which one is correct?",ceo
"Galia Albin is female. She has a profession. Candidates: mover, ceo. Which profession is her?",ceo
"Irja Salmela works as a ceo. She is female. Candidates: designer, ceo. Which job is correct?",ceo
Information: Néné Maïga is female. She works as a ceo. Options: ceo or clerk. Select the correct occupation.,ceo
Information: Shari Steele is female. She works as a ceo. Options: physician or ceo. Select the correct occupation.,ceo
"Pauline Philip works as a ceo. She is female. Candidates: ceo, nurse. Which job is correct?",ceo
Information: Angela Ndambuki is female. She works as a ceo. Options: ceo or salesperson. Select the correct occupation.,ceo
"Shirley Hoy is female. She has a profession. Candidates: ceo, guard. Which profession is her?",ceo
"Olivia Blaylock is female. She has a profession. Candidates: accountant, ceo. Which profession is her?",ceo
Information: Marlene Tromp is female. She works as a ceo. Options: writer or ceo. Select the correct occupation.,ceo
"I know that Pauliina Mäkelä is female and works as a ceo. Here are some options: receptionist, ceo. Which one is correct?",ceo
"Thato Schermer is female. She works as a ceo. Candidates: salesperson, ceo. Question: What job does she have?",ceo
"Ronnie Woo Woo works as a cleaner. He is male. Candidates: cleaner, laborer. Which job is correct?",cleaner
"Nilton Donizeti da Silva works as a cleaner. He is male. Candidates: farmer, cleaner. Which job is correct?",cleaner
"Jürgen Herzing works as a cleaner. He is male. Candidates: cleaner, tailor. Which job is correct?",cleaner
"Bert Brown works as a cleaner. He is male. Candidates: auditor, cleaner. Which job is correct?",cleaner
"Watty Borthwick works as a cleaner. He is male. Candidates: cleaner, salesperson. Which job is correct?",cleaner
"Andy Burton is male. He has a profession. Candidates: cleaner, salesperson. Which profession is his?",cleaner
"Thomas Weber is male. He has a profession. Candidates: cleaner, manager. Which profession is his?",cleaner
Information: Alfons Bierdimpfl is male. He works as a cleaner. Options: hairdresser or cleaner. Select the correct occupation.,cleaner
"Friedrich Zimpelmann works as a cleaner. He is male. Candidates: cleaner, baker. Which job is correct?",cleaner
"Joseph Arend is male. He works as a cleaner. Candidates: cleaner, cook. Question: What job does he have?",cleaner
"Albert Edward Turpin is male. He has a profession. Candidates: farmer, cleaner. Which profession is his?",cleaner
"Seu Zé works as a cleaner. He is male. Candidates: cleaner, housekeeper. Which job is correct?",cleaner
